team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
GNK Dinamo Zagreb,Dinamo Zagreb,2018/2019,Croatia,36,18,18,0,29,16,13,5,2,3,2,0,2,2.56,2.78,2.33,1,1,1,1,74,20,54,94,56,38,44,30,12,8,32,22,44,37,54,161,134,205,21,9,12,14,9,5,3,0,3,30,16,14,206,140,66,77,22,55,55,57,53,525,294,231,263,152,111,262,142,120,511,233,278,30,18,12,9,5,4,21,13,8,15,9,6,20,8,12,1,1,0,1.81,1.94,1.67,2.61,3.11,2.11,2.06,2.44,1.67,0.56,0.67,0.44,1.08,1.28,0.89,0.83,1,0.67,0.25,0.28,0.22,34,24,17,8,4,2,18,13,11,5,2,2,16,11,6,3,2,0,2,12,19,28,32,34,0,5,7,13,16,16,2,7,12,15,16,18,94,67,47,22,11,6,100,72,61,28,11,11,89,61,33,17,11,0,6,33,53,78,89,94,0,28,39,72,89,89,11,39,67,83,89,100,21,12,3,12,7,2,9,5,1,58,33,8,67,39,11,50,28,6,81,89,72,-1,58,50,67,39,50,28,8,0,17,83,89,78,28,13,15,78,72,83,16,7,9,44,39,50,7,4,3,19,22,17,42,50,33,56,44,67,3,6,0,5.72,7.78,3.67,2.14,1.22,3.06,69,56,50,42,39,25,19,14,2.16,2.40,1.91,1.13,1.05,1.21,67,5,11,8,2,11,9,11,7,10,2,0,3,4,0,3,3,3,2,14,11,17,6,0,11,8
HNK Rijeka,Rijeka,2018/2019,Croatia,36,18,18,0,19,11,8,10,6,4,7,1,6,1.86,2.17,1.56,2,2,5,2,70,36,34,106,50,56,39,31,11,25,28,6,46,41,52,90,148,65,13,11,2,20,7,13,6,3,3,23,14,9,175,107,68,69,29,40,51,53,49,430,252,178,212,115,97,218,137,81,466,225,241,34,19,15,16,5,11,18,14,4,17,10,7,16,8,8,3,0,3,1.86,2.11,1.61,2.94,2.78,3.11,1.94,2.17,1.72,1,0.61,1.39,1.39,1.33,1.44,0.94,1.06,0.83,0.44,0.28,0.61,33,30,20,11,5,5,15,13,8,7,3,3,18,17,12,4,2,2,3,6,16,25,31,31,3,5,10,11,15,15,0,1,6,14,16,16,92,83,56,31,14,14,83,72,44,39,17,17,100,94,67,22,11,11,8,17,44,69,86,86,17,28,56,61,83,83,0,6,33,78,89,89,26,16,7,12,7,4,14,9,3,72,44,19,67,39,22,78,50,17,53,61,44,26,36,61,11,56,39,72,17,17,17,64,78,50,23,14,9,64,78,50,13,6,7,36,33,39,10,4,6,28,22,33,47,56,39,44,44,44,8,0,17,4.86,5.94,3.78,1.92,1.61,2.22,92,81,69,53,44,25,8,6,1.63,1.86,1.39,1.46,1.28,1.64,89,6,6,7,7,12,6,14,6,6,3,2,7,1,7,4,2,2,8,28,33,22,19,6,33,3
NK Istra 1961,Istra 1961,2018/2019,Croatia,36,18,18,0,6,3,3,7,4,3,23,11,12,0.69,0.72,0.67,9,9,9,9,31,73,-42,104,48,56,12,19,36,37,-24,-18,105,134,85,44,45,44,6,4,2,16,7,9,15,8,7,13,5,8,133,77,56,116,54,62,48,50,47,345,187,158,153,84,69,192,103,89,490,208,282,11,2,9,27,16,11,-16,-14,-2,4,0,4,16,8,8,16,10,6,0.78,0.44,1.11,2.89,2.67,3.11,0.86,0.67,1.06,2.03,2,2.06,1.06,1,1.11,0.31,0.11,0.5,0.75,0.89,0.61,35,28,18,11,7,4,17,14,7,4,3,2,18,14,11,7,4,2,1,8,18,25,29,32,1,4,11,14,15,16,0,4,7,11,14,16,97,78,50,31,19,11,94,78,39,22,17,11,100,78,61,39,22,11,3,22,50,69,81,89,6,22,61,78,83,89,0,22,39,61,78,89,24,10,2,11,5,1,13,5,1,67,28,6,61,28,6,72,28,6,17,17,17,-11,17,22,11,44,39,50,42,44,39,36,28,44,16,7,9,44,39,50,27,16,11,75,89,61,5,2,3,14,11,17,11,0,22,44,44,44,44,56,33,3.69,4.28,3.11,3.22,3,3.44,78,61,47,36,28,14,8,6,1.10,1.23,0.98,1.92,1.76,2.07,78,3,2,3,2,3,2,2,3,11,4,4,7,6,10,4,12,13,13,19,22,17,64,61,67,3
NK Rudeš,Rudeš,2018/2019,Croatia,36,18,18,0,3,2,1,5,2,3,28,14,14,0.39,0.44,0.33,10,10,10,10,26,80,-54,106,50,56,12,14,38,42,-26,-28,125,134,115,41,43,39,4,2,2,17,8,9,16,8,8,7,5,2,135,80,55,101,50,51,43,42,45,304,153,151,146,72,74,158,81,77,502,243,259,12,5,7,37,14,23,-25,-9,-16,4,2,2,13,8,5,19,8,11,0.69,0.78,0.61,2.94,2.78,3.11,0.72,0.67,0.78,2.22,2.11,2.33,1.36,1.06,1.67,0.33,0.28,0.39,1.03,0.78,1.28,35,28,19,11,7,3,18,13,9,5,4,1,17,15,10,6,3,2,1,8,17,25,29,33,0,5,9,13,14,17,1,3,8,12,15,16,97,78,53,31,19,8,100,72,50,28,22,6,94,83,56,33,17,11,3,22,47,69,81,92,0,28,50,72,78,94,6,17,44,67,83,89,24,15,8,11,6,2,13,9,6,67,42,22,61,33,11,72,50,33,8,11,6,-1,11,11,11,47,44,50,44,44,44,19,28,11,16,9,7,44,50,39,25,13,12,69,72,67,7,3,4,19,17,22,11,11,11,36,44,28,53,44,61,3.75,4.44,3.06,2.81,2.78,2.83,86,81,72,56,42,25,17,14,0.98,0.98,0.98,2.05,2.07,2.03,97,1,1,5,3,3,0,1,4,8,3,11,10,7,8,10,13,11,7,14,11,17,78,78,78,8
NK Lokomotiva Zagreb,Lokomotiva Zagreb,2018/2019,Croatia,36,18,18,0,13,7,6,10,6,4,13,5,8,1.36,1.5,1.22,6,5,6,6,51,43,8,94,44,50,25,26,19,24,6,2,63,65,63,76,85,68,11,7,4,18,8,10,9,4,5,17,8,9,207,117,90,65,24,41,51,51,51,418,213,205,199,109,90,219,104,115,445,228,217,20,10,10,15,7,8,5,3,2,11,5,6,16,9,7,9,4,5,1.36,1.33,1.39,2.61,2.44,2.78,1.42,1.39,1.44,1.19,1.06,1.33,0.97,0.94,1,0.56,0.56,0.56,0.42,0.39,0.44,34,28,18,9,3,1,17,13,7,6,1,0,17,15,11,3,2,1,2,8,18,27,33,35,1,5,11,12,17,18,1,3,7,15,16,17,94,78,50,25,8,3,94,72,39,33,6,0,94,83,61,17,11,6,6,22,50,75,92,97,6,28,61,67,94,100,6,17,39,83,89,94,25,8,2,12,4,1,13,4,1,69,22,6,67,22,6,72,22,6,36,39,33,5,31,39,22,50,44,56,25,22,28,47,44,50,21,11,10,58,61,56,20,10,10,56,56,56,6,3,3,17,17,17,31,28,33,44,50,39,25,22,28,5.75,6.50,5.00,1.81,1.33,2.28,86,78,69,53,47,33,25,11,1.62,1.68,1.56,1.64,1.48,1.81,81,2,2,5,4,11,4,4,11,8,2,5,1,4,7,6,4,8,6,28,33,22,36,28,44,8
NK Slaven Belupo Koprivnica,Slaven Koprivnica,2018/2019,Croatia,36,18,18,0,7,5,2,16,6,10,13,7,6,1.03,1.17,0.89,7,7,7,7,41,53,-12,94,46,48,21,20,25,28,-4,-8,79,77,81,61,65,58,5,2,3,23,11,12,10,5,5,19,11,8,152,94,58,114,54,60,47,48,46,352,188,164,163,83,80,189,105,84,593,318,275,14,9,5,14,5,9,0,4,-4,7,5,2,24,12,12,5,1,4,1.25,1.5,1,2.61,2.56,2.67,1.14,1.17,1.11,1.47,1.39,1.56,0.78,0.78,0.78,0.39,0.5,0.28,0.39,0.28,0.5,34,29,13,8,4,4,18,14,6,3,2,2,16,15,7,5,2,2,2,7,23,28,32,32,0,4,12,15,16,16,2,3,11,13,16,16,94,81,36,22,11,11,100,78,33,17,11,11,89,83,39,28,11,11,6,19,64,78,89,89,0,22,67,83,89,89,11,17,61,72,89,89,16,9,2,8,5,1,8,4,1,44,25,6,44,28,6,44,22,6,19,28,11,4,14,11,17,64,61,67,28,28,28,53,61,44,26,14,12,72,78,67,24,11,13,67,61,72,6,3,3,17,17,17,19,28,11,67,67,67,14,6,22,4.22,5.22,3.22,3.17,3,3.33,75,67,61,47,39,25,19,11,1.26,1.32,1.20,1.54,1.42,1.66,75,4,5,1,3,3,7,6,4,8,1,1,5,3,9,3,9,11,11,44,33,56,36,39,33,6
NK Inter Zaprešić,Inter Zaprešić,2018/2019,Croatia,36,18,18,0,9,4,5,4,3,1,23,11,12,0.86,0.83,0.89,8,8,8,8,40,84,-44,124,61,63,23,17,38,46,-15,-29,81,70,96,39,43,35,6,2,4,18,12,6,13,5,8,11,4,7,145,77,68,95,51,44,47,48,46,378,208,170,174,91,83,204,117,87,481,240,241,19,12,7,37,18,19,-18,-6,-12,5,2,3,14,8,6,17,8,9,0.81,0.78,0.83,3.44,3.39,3.5,1.11,1.28,0.94,2.33,2.11,2.56,1.56,1.67,1.44,0.53,0.67,0.39,1.03,1,1.06,35,31,27,18,7,3,17,17,16,9,2,0,18,14,11,9,5,3,1,5,9,18,29,33,1,1,2,9,16,18,0,4,7,9,13,15,97,86,75,50,19,8,94,94,89,50,11,0,100,78,61,50,28,17,3,14,25,50,81,92,6,6,11,50,89,100,0,22,39,50,72,83,29,17,9,15,10,4,14,7,5,81,47,25,83,56,22,78,39,28,25,22,28,12,17,11,22,50,67,33,36,28,44,31,22,39,11,5,6,31,28,33,21,9,12,58,50,67,11,7,4,31,39,22,14,11,17,39,44,33,47,44,50,4.03,4.28,3.78,2.64,2.83,2.44,72,61,53,44,33,22,14,8,1.27,1.37,1.16,1.86,1.71,2.00,111,4,6,3,4,2,4,4,5,8,7,11,5,5,16,7,9,7,17,11,17,6,64,61,67,6
HNK Hajduk Split,Hajduk Split,2018/2019,Croatia,36,18,18,0,17,9,8,11,6,5,8,3,5,1.72,1.83,1.61,4,4,3,4,59,39,20,98,46,52,31,28,15,24,16,4,55,52,58,83,108,68,11,7,4,19,8,11,10,6,4,16,8,8,204,114,90,80,38,42,59,59,58,461,221,240,208,103,105,253,118,135,502,275,227,24,12,12,17,7,10,7,5,2,13,8,5,14,6,8,9,4,5,1.47,1.67,1.28,2.72,2.56,2.89,1.64,1.72,1.56,1.08,0.83,1.33,1.14,1.06,1.22,0.67,0.67,0.67,0.47,0.39,0.56,32,28,18,13,6,1,15,14,9,6,2,0,17,14,9,7,4,1,4,8,18,23,30,35,3,4,9,12,16,18,1,4,9,11,14,17,89,78,50,36,17,3,83,78,50,33,11,0,94,78,50,39,22,6,11,22,50,64,83,97,17,22,50,67,89,100,6,22,50,61,78,94,25,11,4,13,4,2,12,7,2,69,31,11,72,22,11,67,39,11,47,50,44,14,31,39,22,53,44,61,28,33,22,44,44,44,22,12,10,61,67,56,19,9,10,53,50,56,6,2,4,17,11,22,36,44,28,39,33,44,25,22,28,5.67,6.33,5.00,2.22,2.11,2.33,57,53,53,39,39,31,14,6,1.86,1.83,1.90,1.14,0.96,1.32,61,2,7,6,4,10,4,11,8,7,1,7,4,3,6,8,5,0,5,31,33,28,22,17,28,3
NK Osijek,Osijek,2018/2019,Croatia,36,18,18,0,18,10,8,8,4,4,10,4,6,1.72,1.89,1.56,3,3,4,3,61,36,25,97,52,45,34,27,18,18,16,9,53,48,60,90,90,90,10,4,6,19,11,8,8,3,5,17,9,8,177,92,85,95,47,48,54,57,52,463,263,200,220,119,101,243,144,99,518,277,241,21,15,6,17,7,10,4,8,-4,9,6,3,20,10,10,7,2,5,1.31,1.56,1.06,2.69,2.89,2.5,1.69,1.89,1.5,1,1,1,1.06,1.22,0.89,0.58,0.83,0.33,0.47,0.39,0.56,35,28,19,10,4,1,18,15,10,5,3,1,17,13,9,5,1,0,1,8,17,26,32,35,0,3,8,13,15,17,1,5,9,13,17,18,97,78,53,28,11,3,100,83,56,28,17,6,94,72,50,28,6,0,3,22,47,72,89,97,0,17,44,72,83,94,6,28,50,72,94,100,23,13,2,12,8,2,11,5,0,64,36,6,67,44,11,61,28,0,50,56,44,0,28,22,33,53,61,44,22,17,28,47,50,44,21,11,10,58,61,56,20,8,12,56,44,67,8,5,3,22,28,17,25,33,17,56,56,56,19,11,28,4.92,5.11,4.72,2.64,2.61,2.67,75,64,47,39,36,25,17,11,1.78,2.01,1.56,1.32,1.19,1.44,78,4,3,6,5,7,8,5,9,14,3,5,5,1,5,6,2,1,8,22,22,22,28,22,33,8
HNK Gorica,Gorica,2018/2019,Croatia,36,18,18,0,17,8,9,8,3,5,11,7,4,1.64,1.5,1.78,5,6,2,5,57,46,11,103,57,46,30,27,27,19,3,8,57,54,60,70,60,85,11,4,7,18,10,8,8,4,4,18,9,9,154,77,77,111,60,51,45,46,43,385,215,170,196,115,81,189,100,89,670,335,335,25,13,12,21,11,10,4,2,2,10,4,6,17,8,9,9,6,3,1.31,1.11,1.5,2.86,3.17,2.56,1.58,1.67,1.5,1.28,1.5,1.06,1.28,1.33,1.22,0.69,0.72,0.67,0.58,0.61,0.56,35,28,19,13,5,2,18,15,11,6,4,2,17,13,8,7,1,0,1,8,17,23,31,34,0,3,7,12,14,16,1,5,10,11,17,18,97,78,53,36,14,6,100,83,61,33,22,11,94,72,44,39,6,0,3,22,47,64,86,94,0,17,39,67,78,89,6,28,56,61,94,100,25,15,5,13,7,3,12,8,2,69,42,14,72,39,17,67,44,11,47,44,50,-6,31,22,39,50,56,44,22,22,22,50,50,50,19,8,11,53,44,61,18,10,8,50,56,44,10,5,5,28,28,28,28,22,33,47,44,50,25,33,17,4.28,4.28,4.28,3.08,3.33,2.83,86,72,67,53,47,31,25,14,1.47,1.68,1.26,1.59,1.46,1.73,81,1,7,6,5,11,10,5,6,6,6,4,3,5,5,3,4,7,9,22,17,28,31,39,22,8
