team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Stoke City FC,Stoke City,2019/2020,England,46,23,23,0,16,11,5,8,3,5,22,9,13,1.22,1.57,0.87,15,12,21,16,62,68,-6,130,62,68,36,26,26,42,10,-16,67,57,80,61,80,49,12,9,3,22,9,13,16,7,9,21,12,9,216,129,87,66,30,36,47,47,47,567,322,245,207,117,90,360,205,155,426,224,202,29,18,11,25,9,16,4,9,-5,15,9,6,15,8,7,16,6,10,1.3,1.52,1.09,2.83,2.7,2.96,1.35,1.57,1.13,1.48,1.13,1.83,1.17,1.17,1.17,0.63,0.78,0.48,0.54,0.39,0.7,42,36,25,14,8,4,21,19,12,6,3,1,21,17,13,8,5,3,4,10,21,32,38,42,2,4,11,17,20,22,2,6,10,15,18,20,91,78,54,30,17,9,91,83,52,26,13,4,91,74,57,35,22,13,9,22,46,70,83,91,9,17,48,74,87,96,9,26,43,65,78,87,37,13,3,18,7,2,19,6,1,80,28,7,78,30,9,83,26,4,35,48,22,20,26,39,13,48,39,57,35,30,39,46,52,39,24,14,10,52,61,43,25,11,14,54,48,61,6,3,3,13,13,13,33,39,26,33,35,30,35,26,43,4.70,5.61,3.78,1.43,1.3,1.57,83,74,54,46,28,20,11,7,1.44,1.59,1.28,1.31,1.08,1.55,76,8,8,5,6,5,6,6,6,12,6,2,7,5,12,6,12,11,7,17,13,22,48,39,57,2
West Bromwich Albion FC,West Bromwich Albion,2019/2020,England,46,23,23,0,22,10,12,17,10,7,7,3,4,1.8,1.74,1.87,2,6,2,4,77,45,32,122,71,51,44,33,27,18,17,15,54,47,63,92,77,115,14,5,9,27,15,12,8,5,3,23,12,11,287,167,120,89,34,55,56,55,56,677,365,312,268,154,114,409,211,198,466,226,240,37,23,14,22,13,9,15,10,5,19,11,8,19,8,11,8,4,4,1.65,1.78,1.52,2.65,3.09,2.22,1.67,1.91,1.43,0.98,1.17,0.78,1.28,1.57,1,0.8,1,0.61,0.48,0.57,0.39,43,36,20,12,7,4,21,19,11,10,6,4,22,17,9,2,1,0,3,10,26,34,39,42,2,4,12,13,17,19,1,6,14,21,22,23,93,78,43,26,15,9,91,83,48,43,26,17,96,74,39,9,4,0,7,22,57,74,85,91,9,17,52,57,74,83,4,26,61,91,96,100,34,17,5,18,11,4,16,6,1,74,37,11,78,48,17,70,26,4,48,43,52,-3,30,22,39,59,65,52,17,22,13,50,52,48,27,13,14,59,57,61,19,8,11,41,35,48,12,7,5,26,30,22,41,48,35,41,35,48,17,17,17,6.24,7.26,5.22,1.93,1.48,2.39,93,87,70,61,48,48,41,28,1.89,2.07,1.72,1.30,1.25,1.35,67,9,5,6,9,13,5,7,8,15,6,6,3,4,8,3,2,7,6,37,43,30,15,13,17,22
Middlesbrough FC,Middlesbrough,2019/2020,England,46,23,23,0,13,6,7,14,8,6,19,9,10,1.15,1.13,1.17,17,21,12,18,48,61,-13,109,49,60,20,28,29,32,-9,-4,87,103,74,68,71,65,12,6,6,22,11,11,14,7,7,16,8,8,250,132,118,84,38,46,46,47,44,581,323,258,195,102,93,386,221,165,483,217,266,20,10,10,34,16,18,-14,-6,-8,10,6,4,17,9,8,19,8,11,1.02,1.17,0.87,2.37,2.13,2.61,1.04,0.87,1.22,1.33,1.26,1.39,1.17,1.13,1.22,0.43,0.43,0.43,0.74,0.7,0.78,44,29,19,13,3,1,22,12,8,6,1,0,22,17,11,7,2,1,2,17,27,33,43,45,1,11,15,17,22,23,1,6,12,16,21,22,96,63,41,28,7,2,96,52,35,26,4,0,96,74,48,30,9,4,4,37,59,72,93,98,4,48,65,74,96,100,4,26,52,70,91,96,34,12,5,15,6,3,19,6,2,74,26,11,65,26,13,83,26,9,28,26,30,-6,26,26,26,48,48,48,30,30,30,35,35,35,21,13,8,46,57,35,29,15,14,63,65,61,8,3,5,17,13,22,22,26,17,37,39,35,41,35,48,5.43,5.74,5.13,1.83,1.65,2.00,91,85,76,65,56,41,30,24,1.29,1.39,1.19,1.55,1.40,1.70,59,4,4,5,4,3,5,12,2,9,9,3,11,6,6,5,2,9,10,30,35,26,41,39,43,17
Hull City AFC,Hull City,2019/2020,England,46,23,23,0,12,7,5,9,3,6,25,13,12,0.98,1.04,0.91,24,24,20,24,57,87,-30,144,66,78,29,28,37,50,-8,-22,73,71,74,48,56,41,7,4,3,24,10,14,15,9,6,16,8,8,213,112,101,77,35,42,44,45,42,566,293,273,207,107,100,359,186,173,477,228,249,21,12,9,37,16,21,-16,-4,-12,10,5,5,18,8,10,18,10,8,1.04,1,1.09,3.13,2.87,3.39,1.24,1.26,1.22,1.89,1.61,2.17,1.26,1.22,1.3,0.46,0.52,0.39,0.8,0.7,0.91,46,36,30,15,7,6,23,15,13,8,3,2,23,21,17,7,4,4,0,10,16,31,39,40,0,8,10,15,20,21,0,2,6,16,19,19,100,78,65,33,15,13,100,65,57,35,13,9,100,91,74,30,17,17,0,22,35,67,85,87,0,35,43,65,87,91,0,9,26,70,83,83,34,15,5,19,7,2,15,8,3,74,33,11,83,30,9,65,35,13,26,30,22,9,15,17,13,52,43,61,33,39,26,35,35,35,21,8,13,46,35,57,28,13,15,61,57,65,9,6,3,20,26,13,22,22,22,39,35,43,39,43,35,4.63,4.87,4.39,1.67,1.52,1.83,89,78,72,54,46,39,22,15,1.43,1.50,1.37,1.58,1.49,1.66,96,7,4,4,3,9,6,5,7,12,9,10,6,6,13,7,7,14,15,20,13,26,54,57,52,13
Swansea City AFC,Swansea City,2019/2020,Wales,48,24,24,0,19,11,8,16,5,11,13,8,5,1.52,1.58,1.46,6,10,5,6,64,56,8,120,51,69,28,36,23,33,5,3,68,77,60,77,94,65,14,8,6,27,11,16,13,8,5,20,10,10,244,132,112,84,31,53,52,53,52,606,324,282,239,128,111,367,196,171,418,230,188,27,10,17,27,10,17,0,0,0,11,6,5,29,14,15,8,4,4,1.29,1.33,1.25,2.5,2.13,2.88,1.33,1.17,1.5,1.17,0.96,1.38,1.13,0.83,1.42,0.56,0.42,0.71,0.56,0.42,0.71,42,31,24,14,5,2,21,13,11,4,2,0,21,18,13,10,3,2,6,17,24,34,43,46,3,11,13,20,22,24,3,6,11,14,21,22,88,65,50,29,10,4,88,54,46,17,8,0,88,75,54,42,13,8,12,35,50,71,90,96,12,46,54,83,92,100,12,25,46,58,87,92,30,19,4,14,6,0,16,13,4,63,40,8,58,25,0,67,54,17,40,46,33,3,29,33,25,56,46,67,27,33,21,42,42,42,27,16,11,56,67,46,25,14,11,52,58,46,14,4,10,29,17,42,23,25,21,60,58,63,17,17,17,5.08,5.50,4.67,1.75,1.29,2.21,83,75,69,57,50,40,23,13,1.55,1.65,1.44,1.53,1.33,1.74,79,4,9,5,4,8,5,13,7,9,6,6,9,2,6,4,7,4,12,33,21,46,27,33,21,8
Queens Park Rangers FC,Queens Park Rangers,2019/2020,England,46,23,23,0,16,9,7,10,5,5,20,9,11,1.26,1.39,1.13,13,14,14,14,67,76,-9,143,84,59,42,25,42,34,0,-9,62,49,83,55,49,61,6,2,4,28,16,12,14,5,9,17,11,6,209,122,87,89,46,43,54,55,54,534,308,226,224,132,92,310,176,134,460,216,244,28,19,9,37,17,20,-9,2,-11,11,8,3,16,7,9,19,8,11,1.07,1.35,0.78,3.11,3.65,2.57,1.46,1.83,1.09,1.65,1.83,1.48,1.41,1.57,1.26,0.61,0.83,0.39,0.8,0.74,0.87,44,37,28,18,7,5,23,20,17,13,5,4,21,17,11,5,2,1,2,9,18,28,39,41,0,3,6,10,18,19,2,6,12,18,21,22,96,80,61,39,15,11,100,87,74,57,22,17,91,74,48,22,9,4,4,20,39,61,85,89,0,13,26,43,78,83,9,26,52,78,91,96,39,17,7,21,9,4,18,8,3,85,37,15,91,39,17,78,35,13,35,39,30,7,13,9,17,61,70,52,30,22,39,37,48,26,16,8,8,35,35,35,24,10,14,52,43,61,13,7,6,28,30,26,24,35,13,35,30,39,41,35,48,4.54,5.30,3.78,1.98,2.09,1.87,93,78,61,46,41,33,26,20,1.44,1.65,1.24,1.46,1.45,1.46,83,6,5,6,5,10,10,12,7,6,5,8,12,8,8,9,5,7,14,22,22,22,43,39,48,15
Cardiff City FC,Cardiff City,2019/2020,Wales,48,24,24,0,20,11,9,16,9,7,12,4,8,1.58,1.75,1.42,5,4,7,5,70,61,9,131,58,73,35,35,23,38,12,-3,62,62,62,71,94,57,14,8,6,27,13,14,11,6,5,23,12,11,220,99,121,79,37,42,43,43,43,586,293,293,229,111,118,357,182,175,505,254,251,28,18,10,32,11,21,-4,7,-11,13,8,5,21,13,8,14,3,11,1.25,1.54,0.96,2.73,2.42,3.04,1.46,1.46,1.46,1.27,0.96,1.58,1.25,1.21,1.29,0.58,0.75,0.42,0.67,0.46,0.88,44,36,25,14,7,4,21,17,11,5,3,1,23,19,14,9,4,3,4,12,23,34,41,44,3,7,13,19,21,23,1,5,10,15,20,21,92,75,52,29,15,8,88,71,46,21,13,4,96,79,58,38,17,13,8,25,48,71,85,92,12,29,54,79,87,96,4,21,42,62,83,87,34,19,6,15,9,4,19,10,2,71,40,13,63,38,17,79,42,8,42,46,38,12,29,33,25,56,54,58,23,25,21,48,50,46,24,15,9,50,63,38,27,11,16,56,46,67,11,7,4,23,29,17,27,33,21,44,54,33,29,13,46,4.58,4.13,5.04,1.65,1.54,1.75,83,77,67,54,48,35,27,15,1.43,1.41,1.45,1.51,1.34,1.68,60,6,10,2,5,8,8,10,6,15,10,5,8,2,14,3,7,5,7,33,38,29,25,17,33,10
Fulham FC,Fulham,2019/2020,England,49,24,25,0,25,15,10,12,2,10,12,7,5,1.78,1.96,1.6,4,3,3,2,69,51,18,120,69,51,41,28,28,23,13,5,64,53,80,87,77,98,18,10,8,24,11,13,10,3,7,26,15,11,279,162,117,102,49,53,61,62,60,688,375,313,275,150,125,413,225,188,462,222,240,30,18,12,21,10,11,9,8,1,15,10,5,21,8,13,13,6,7,1.35,1.58,1.12,2.45,2.88,2.04,1.41,1.71,1.12,1.04,1.17,0.92,1.04,1.17,0.92,0.61,0.75,0.48,0.43,0.42,0.44,46,36,22,7,5,2,24,20,14,5,3,1,22,16,8,2,2,1,3,13,27,42,44,47,0,4,10,19,21,23,3,9,17,23,23,24,94,73,45,14,10,4,100,83,58,21,13,4,88,64,32,8,8,4,6,27,55,86,90,96,0,17,42,79,87,96,12,36,68,92,92,96,33,12,4,18,6,2,15,6,2,67,24,8,75,25,8,60,24,8,51,63,40,4,37,42,32,49,46,52,20,13,28,53,63,44,30,15,15,61,63,60,28,12,16,57,50,64,7,3,4,14,13,16,31,42,20,43,33,52,27,25,28,5.69,6.75,4.68,2.13,2.13,2.12,92,78,69,61,45,33,24,18,1.72,1.92,1.55,1.34,1.31,1.37,43,7,5,8,5,9,6,9,5,13,8,3,5,3,5,9,3,6,8,24,8,40,24,29,20,10
Birmingham City FC,Birmingham City,2019/2020,England,46,23,23,0,12,6,6,14,7,7,20,10,10,1.09,1.09,1.09,20,23,15,21,54,75,-21,129,75,54,33,21,42,33,-9,-12,77,63,99,55,49,63,7,2,5,27,17,10,14,4,10,20,11,9,234,134,100,89,38,51,46,48,43,590,329,261,204,117,87,386,212,174,491,237,254,21,13,8,27,16,11,-6,-3,-3,10,5,5,23,11,12,13,7,6,1.15,1.13,1.17,2.8,3.26,2.35,1.17,1.43,0.91,1.63,1.83,1.43,1.04,1.26,0.83,0.46,0.57,0.35,0.59,0.7,0.48,44,35,22,13,8,4,23,20,13,8,5,3,21,15,9,5,3,1,2,11,24,33,38,42,0,3,10,15,18,20,2,8,14,18,20,22,96,76,48,28,17,9,100,87,57,35,22,13,91,65,39,22,13,4,4,24,52,72,83,91,0,13,43,65,78,87,9,35,61,78,87,96,29,13,5,17,8,3,12,5,2,63,28,11,74,35,13,52,22,9,26,26,26,5,15,9,22,59,74,43,30,17,43,43,48,39,26,11,15,57,48,65,27,11,16,59,48,70,10,7,3,22,30,13,22,22,22,50,48,52,28,30,26,5.09,5.83,4.35,1.98,1.65,2.32,87,80,70,59,52,43,37,22,1.46,1.64,1.28,1.44,1.21,1.66,72,7,2,6,3,6,6,5,7,12,7,8,4,2,8,12,13,6,15,30,30,30,43,43,43,13
Bristol City FC,Bristol City,2019/2020,England,46,23,23,0,17,8,9,12,7,5,17,8,9,1.37,1.35,1.39,12,15,8,12,60,65,-5,125,63,62,30,30,33,32,-3,-2,69,69,69,64,63,65,10,6,4,27,13,14,11,6,5,24,12,12,217,109,108,69,29,40,48,49,47,502,275,227,190,101,89,312,174,138,393,193,200,27,15,12,23,13,10,4,2,2,15,8,7,17,7,10,14,8,6,1.35,1.35,1.35,2.72,2.74,2.7,1.3,1.3,1.3,1.41,1.43,1.39,1.09,1.22,0.96,0.59,0.65,0.52,0.5,0.57,0.43,44,34,25,14,5,2,21,18,13,7,2,1,23,16,12,7,3,1,2,12,21,32,41,44,2,5,10,16,21,22,0,7,11,16,20,22,96,74,54,30,11,4,91,78,57,30,9,4,100,70,52,30,13,4,4,26,46,70,89,96,9,22,43,70,91,96,0,30,48,70,87,96,32,13,3,17,7,2,15,6,1,70,28,7,74,30,9,65,26,4,37,35,39,-1,22,26,17,59,57,61,24,26,22,52,52,52,27,13,14,59,57,61,27,13,14,59,57,61,6,3,3,13,13,13,33,35,30,37,30,43,30,35,26,4.72,4.74,4.70,1.5,1.26,1.74,93,91,83,67,50,41,33,26,1.02,1.11,0.94,1.70,1.57,1.82,74,4,4,3,7,12,6,6,10,8,4,4,4,7,4,9,12,6,15,26,30,22,37,35,39,22
