team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Racing Club de Lens,Lens,2016/2017,France,38,19,19,0,18,9,9,11,6,5,9,4,5,1.71,1.74,1.68,4,5,3,4,59,40,19,99,47,52,28,31,19,21,9,10,58,61,55,86,90,81,11,5,6,22,11,11,8,4,4,22,10,12,224,131,93,67,33,34,57,60,55,462,255,207,203,103,100,259,152,107,491,236,255,22,6,16,19,9,10,3,-3,6,10,2,8,19,12,7,9,5,4,1.29,0.95,1.63,2.61,2.47,2.74,1.55,1.47,1.63,1.05,1,1.11,1.08,0.79,1.37,0.58,0.32,0.84,0.5,0.47,0.53,35,29,16,10,4,2,18,15,7,5,1,1,17,14,9,5,3,1,3,9,22,28,34,36,1,4,12,14,18,18,2,5,10,14,16,18,92,76,42,26,11,5,95,79,37,26,5,5,89,74,47,26,16,5,8,24,58,74,89,95,5,21,63,74,95,95,11,26,53,74,84,95,23,11,2,9,5,1,14,6,1,61,29,5,47,26,5,74,32,5,47,47,47,0,29,26,32,58,58,58,21,21,21,58,53,63,24,12,12,63,63,63,23,14,9,61,74,47,6,3,3,16,16,16,26,11,42,50,63,37,24,26,21,5.89,6.89,4.89,1.76,1.74,1.79,95,87,71,57,57,24,21,8,0.00,0.00,0.00,0.00,0.00,0.00,84,3,7,3,5,6,7,6,7,15,2,0,4,11,3,5,5,5,5,29,32,26,24,21,26,3
Stade de Reims,Reims,2016/2017,France,38,19,19,0,14,9,5,13,5,8,11,5,6,1.45,1.68,1.21,7,7,7,7,42,39,3,81,37,44,22,20,15,24,7,-4,81,78,86,87,114,71,12,8,4,18,7,11,10,5,5,22,11,11,186,98,88,84,40,44,49,51,48,430,238,192,172,92,80,258,146,112,528,279,249,18,10,8,13,6,7,5,4,1,14,8,6,15,6,9,9,5,4,1.5,1.58,1.42,2.13,1.95,2.32,1.11,1.16,1.05,1.03,0.79,1.26,0.82,0.84,0.79,0.47,0.53,0.42,0.34,0.32,0.37,36,28,12,2,1,1,18,14,5,0,0,0,18,14,7,2,1,1,2,10,26,36,37,37,1,5,14,19,19,19,1,5,12,17,18,18,95,74,32,5,3,3,95,74,26,0,0,0,95,74,37,11,5,5,5,26,68,95,97,97,5,26,74,100,100,100,5,26,63,89,95,95,24,6,1,14,2,0,10,4,1,63,16,3,74,11,0,53,21,5,37,47,26,14,32,42,21,47,37,58,26,26,26,58,58,58,27,13,14,71,68,74,23,10,13,61,53,68,2,1,1,5,5,5,37,42,32,39,32,47,24,26,21,4.89,5.16,4.63,2.21,2.11,2.32,82,71,57,45,34,18,13,13,0.00,0.00,0.00,0.00,0.00,0.00,53,6,3,4,3,6,4,6,4,6,1,5,4,1,4,2,6,8,8,34,26,42,29,26,32,11
AC Ajaccio,Ajaccio,2016/2017,France,38,19,19,0,13,11,2,9,4,5,16,4,12,1.26,1.95,0.58,11,3,19,11,47,58,-11,105,54,51,31,16,23,35,8,-19,73,55,107,59,74,49,8,7,1,24,12,12,9,2,7,17,13,4,151,102,49,86,40,46,49,51,47,383,215,168,182,108,74,201,107,94,502,258,244,25,18,7,25,10,15,0,8,-8,11,9,2,15,8,7,12,2,10,1.26,1.84,0.68,2.76,2.84,2.68,1.24,1.63,0.84,1.53,1.21,1.84,1.32,1.47,1.16,0.66,0.95,0.37,0.66,0.53,0.79,35,30,19,10,6,2,17,14,10,6,3,1,18,16,9,4,3,1,3,8,19,28,32,36,2,5,9,13,16,18,1,3,10,15,16,18,92,79,50,26,16,5,89,74,53,32,16,5,95,84,47,21,16,5,8,21,50,74,84,95,11,26,47,68,84,95,5,16,53,79,84,95,28,12,4,13,6,3,15,6,1,74,32,11,68,32,16,79,32,5,34,58,11,26,21,37,5,63,63,63,24,11,37,45,68,21,19,13,6,50,68,32,20,7,13,53,37,68,9,5,4,24,26,21,29,47,11,39,42,37,32,11,53,3.97,5.37,2.58,2.26,2.11,2.42,74,63,53,50,39,26,18,8,0.00,0.00,0.00,0.00,0.00,0.00,76,5,5,4,6,6,6,2,6,7,4,7,7,6,2,6,11,9,6,24,21,26,42,21,63,8
Valenciennes FC,Valenciennes,2016/2017,France,38,19,19,0,10,7,3,15,8,7,13,4,9,1.18,1.53,0.84,14,11,16,14,44,44,0,88,43,45,25,19,18,26,7,-7,78,68,90,78,95,66,15,9,6,16,8,8,16,7,9,12,10,2,162,84,78,77,35,42,49,52,47,379,217,162,176,104,72,203,113,90,457,227,230,14,8,6,19,4,15,-5,4,-9,8,6,2,22,12,10,8,1,7,1.21,1.58,0.84,2.32,2.26,2.37,1.16,1.32,1,1.16,0.95,1.37,0.87,0.63,1.11,0.37,0.42,0.32,0.5,0.21,0.79,29,25,15,11,6,2,14,13,8,5,2,1,15,12,7,6,4,1,9,13,23,27,32,36,5,6,11,14,17,18,4,7,12,13,15,18,76,66,39,29,16,5,74,68,42,26,11,5,79,63,37,32,21,5,24,34,61,71,84,95,26,32,58,74,89,95,21,37,63,68,79,95,19,10,3,9,3,0,10,7,3,50,26,8,47,16,0,53,37,16,26,37,16,16,39,47,32,42,42,42,42,37,47,32,53,11,25,16,9,66,84,47,26,11,15,68,58,79,6,2,4,16,11,21,21,32,11,58,63,53,21,5,37,4.26,4.42,4.11,2.03,1.84,2.21,87,84,57,55,34,16,11,8,0.00,0.00,0.00,0.00,0.00,0.00,63,4,4,2,4,2,5,6,7,10,4,6,3,4,4,6,7,5,5,39,42,37,34,21,47,5
FC Sochaux-Montbéliard,Sochaux,2016/2017,France,38,19,19,0,11,5,6,13,8,5,14,6,8,1.21,1.21,1.21,13,15,10,13,38,43,-5,81,46,35,23,15,23,20,0,-5,90,74,114,80,74,86,12,5,7,20,12,8,11,4,7,20,11,9,182,101,81,62,30,32,51,53,49,455,268,187,169,97,72,286,171,115,524,258,266,18,12,6,17,8,9,1,4,-3,12,8,4,15,5,10,11,6,5,1.34,1.53,1.16,2.13,2.42,1.84,1,1.21,0.79,1.13,1.21,1.05,0.92,1.05,0.79,0.47,0.63,0.32,0.45,0.42,0.47,33,24,15,6,2,1,17,13,9,4,2,1,16,11,6,2,0,0,5,14,23,32,36,37,2,6,10,15,17,18,3,8,13,17,19,19,87,63,39,16,5,3,89,68,47,21,11,5,84,58,32,11,0,0,13,37,61,84,95,97,11,32,53,79,89,95,16,42,68,89,100,100,26,8,1,16,4,0,10,4,1,68,21,3,84,21,0,53,21,5,29,26,32,7,32,26,37,53,63,42,29,21,37,53,58,47,24,11,13,63,58,68,22,9,13,58,47,68,4,2,2,11,11,11,32,42,21,39,26,53,29,32,26,4.79,5.32,4.26,1.63,1.58,1.68,84,74,61,47,39,28,16,11,0.00,0.00,0.00,0.00,0.00,0.00,42,1,4,6,7,4,0,7,4,5,1,3,2,5,7,3,2,6,14,34,42,26,37,32,42,8
Association Jeunesse Auxerroise,Auxerre,2016/2017,France,38,19,19,0,11,6,5,10,4,6,17,9,8,1.13,1.16,1.11,17,18,12,17,28,40,-12,68,40,28,17,11,23,17,-6,-6,122,101,155,86,74,101,15,6,9,11,7,4,18,7,11,14,8,6,164,102,62,71,34,37,48,50,45,394,231,163,184,108,76,210,123,87,487,248,239,13,8,5,11,7,4,2,1,1,9,5,4,22,11,11,7,3,4,1.29,1.37,1.21,1.79,2.11,1.47,0.74,0.89,0.58,1.05,1.21,0.89,0.63,0.79,0.47,0.34,0.42,0.26,0.29,0.37,0.21,32,20,9,4,2,1,18,13,5,3,1,0,14,7,4,1,1,1,6,18,29,34,36,37,1,6,14,16,18,19,5,12,15,18,18,18,84,53,24,11,5,3,95,68,26,16,5,0,74,37,21,5,5,5,16,47,76,89,95,97,5,32,74,84,95,100,26,63,79,95,95,95,18,5,1,10,4,1,8,1,0,47,13,3,53,21,5,42,5,0,29,32,26,3,39,32,47,29,37,21,47,37,58,37,42,32,28,13,15,74,68,79,27,12,15,71,63,79,3,3,0,8,16,0,24,26,21,58,58,58,18,16,21,4.32,5.37,3.26,1.87,1.79,1.95,82,71,63,50,42,24,11,8,0.00,0.00,0.00,0.00,0.00,0.00,39,0,4,3,3,4,1,4,6,3,3,3,2,3,2,6,2,8,11,26,21,32,45,47,42,3
RC Strasbourg Alsace,Strasbourg,2016/2017,France,38,19,19,0,19,14,5,10,2,8,9,3,6,1.76,2.32,1.21,1,1,8,1,63,47,16,110,58,52,39,24,19,28,20,-4,54,44,71,73,90,61,12,8,4,23,10,13,6,2,4,20,13,7,189,95,94,72,36,36,47,51,43,411,223,188,195,104,91,216,119,97,573,279,294,25,17,8,18,7,11,7,10,-3,12,10,2,17,5,12,9,4,5,1.39,1.84,0.95,2.89,3.05,2.74,1.66,2.05,1.26,1.24,1,1.47,1.13,1.26,1,0.66,0.89,0.42,0.47,0.37,0.58,35,32,20,12,6,4,18,16,10,6,5,3,17,16,10,6,1,1,3,6,18,26,32,34,1,3,9,13,14,16,2,3,9,13,18,18,92,84,53,32,16,11,95,84,53,32,26,16,89,84,53,32,5,5,8,16,47,68,84,89,5,16,47,68,74,84,11,16,47,68,95,95,25,11,4,14,7,3,11,4,1,66,29,11,74,37,16,58,21,5,50,74,26,21,32,42,21,61,53,68,16,11,21,53,68,37,24,14,10,63,74,53,20,7,13,53,37,68,7,3,4,18,16,21,32,53,11,45,26,63,24,21,26,4.97,5.00,4.95,1.89,1.89,1.89,74,66,47,39,32,21,16,11,0.00,0.00,0.00,0.00,0.00,0.00,68,2,9,9,3,3,9,13,5,10,3,3,6,4,6,2,8,7,8,26,11,42,24,16,32,3
Amiens SC,Amiens SC,2016/2017,France,38,19,19,0,19,10,9,9,4,5,10,5,5,1.74,1.79,1.68,2,4,4,2,56,38,18,94,44,50,29,27,15,23,14,4,61,59,63,90,114,74,12,8,4,18,7,11,12,7,5,18,8,10,178,104,74,68,29,39,47,49,45,417,241,176,194,113,81,223,128,95,529,260,269,21,12,9,20,8,12,1,4,-3,10,5,5,19,11,8,9,3,6,1.29,1.37,1.21,2.47,2.32,2.63,1.47,1.53,1.42,1,0.79,1.21,1.08,1.05,1.11,0.55,0.63,0.47,0.53,0.42,0.63,34,26,19,8,4,2,16,13,9,3,1,1,18,13,10,5,3,1,4,12,19,30,34,36,3,6,10,16,18,18,1,6,9,14,16,18,89,68,50,21,11,5,84,68,47,16,5,5,95,68,53,26,16,5,11,32,50,79,89,95,16,32,53,84,95,95,5,32,47,74,84,95,25,11,2,11,5,1,14,6,1,66,29,5,58,26,5,74,32,5,50,53,47,13,32,42,21,47,37,58,32,37,26,47,42,53,23,13,10,61,68,53,21,11,10,55,58,53,7,3,4,18,16,21,26,26,26,50,58,42,24,16,32,4.68,5.47,3.89,1.79,1.53,2.05,66,63,50,34,32,18,13,13,0.00,0.00,0.00,0.00,0.00,0.00,61,3,7,6,3,3,3,11,7,13,1,6,6,4,6,2,6,3,4,24,21,26,26,26,26,8
Chamois Niortais FC,Niort,2016/2017,France,38,19,19,0,12,8,4,13,6,7,13,5,8,1.29,1.58,1,10,10,15,10,45,57,-12,102,55,47,26,19,29,28,-3,-9,76,66,90,60,59,61,10,5,5,21,12,9,11,4,7,16,8,8,167,84,83,91,42,49,49,52,46,432,242,190,190,113,77,242,129,113,415,201,214,25,16,9,27,16,11,-2,0,-2,10,6,4,17,7,10,11,6,5,1.24,1.32,1.16,2.68,2.89,2.47,1.18,1.37,1,1.5,1.53,1.47,1.37,1.68,1.05,0.66,0.84,0.47,0.71,0.84,0.58,34,28,21,14,5,0,17,15,12,7,4,0,17,13,9,7,1,0,4,10,17,24,33,38,2,4,7,12,15,19,2,6,10,12,18,19,89,74,55,37,13,0,89,79,63,37,21,0,89,68,47,37,5,0,11,26,45,63,87,100,11,21,37,63,79,100,11,32,53,63,95,100,26,17,5,15,12,3,11,5,2,68,45,13,79,63,16,58,26,11,32,42,21,7,26,26,26,55,63,47,29,21,37,42,42,42,21,10,11,55,53,58,19,7,12,50,37,63,10,6,4,26,32,21,26,32,21,45,37,53,29,32,26,4.39,4.42,4.37,2.39,2.21,2.58,74,71,57,47,37,21,16,8,0.00,0.00,0.00,0.00,0.00,0.00,71,2,5,3,5,10,5,4,3,8,7,5,5,6,5,7,11,4,7,34,32,37,34,26,42,8
Football Bourg-en-Bresse Péronnas 01,Bourg-en-Bresse,2016/2017,France,38,19,19,0,11,6,5,11,6,5,16,7,9,1.16,1.26,1.05,15,14,14,15,49,58,-9,107,51,56,24,25,27,31,-3,-6,70,71,68,59,63,55,10,6,4,21,10,11,13,7,6,12,5,7,157,83,74,63,32,31,47,50,45,360,185,175,175,83,92,185,102,83,485,233,252,16,7,9,26,13,13,-10,-6,-4,7,3,4,18,9,9,13,7,6,1.03,0.95,1.11,2.82,2.68,2.95,1.29,1.26,1.32,1.53,1.42,1.63,1.11,1.05,1.16,0.42,0.37,0.47,0.68,0.68,0.68,32,25,19,14,12,5,15,11,9,7,6,3,17,14,10,7,6,2,6,13,19,24,26,33,4,8,10,12,13,16,2,5,9,12,13,17,84,66,50,37,32,13,79,58,47,37,32,16,89,74,53,37,32,11,16,34,50,63,68,87,21,42,53,63,68,84,11,26,47,63,68,89,25,12,4,12,5,2,13,7,2,66,32,11,63,26,11,68,37,11,29,32,26,3,26,32,21,55,53,58,34,37,32,32,26,37,20,10,10,53,53,53,23,12,11,61,63,58,8,4,4,21,21,21,18,16,21,47,47,47,34,37,32,4.13,4.37,3.89,1.66,1.68,1.63,82,79,66,55,47,32,18,16,0.00,0.00,0.00,0.00,0.00,0.00,103,0,4,5,4,5,3,6,12,10,7,7,3,6,6,2,8,7,12,29,32,26,42,37,47,16
