team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
KP Legia Warszawa,Legia Warszawa,2024/2025,Poland,34,17,17,0,15,9,6,9,4,5,10,4,6,1.59,1.82,1.35,5,5,6,5,60,45,15,105,50,55,32,28,18,27,14,1,51,48,55,68,85,57,7,3,4,22,11,11,6,4,2,16,7,9,209,116,93,87,34,53,54,56,52,376,213,163,160,90,70,216,123,93,453,222,231,31,17,14,24,11,13,7,6,1,8,5,3,18,10,8,7,2,5,1.27,1.47,1.06,3.09,2.94,3.24,1.76,1.88,1.65,1.32,1.06,1.59,1.67,1.65,1.69,0.94,1,0.88,0.73,0.65,0.81,33,27,19,14,7,3,16,13,9,6,4,1,17,14,10,8,3,2,1,7,15,20,27,31,1,4,8,11,13,16,0,3,7,9,14,15,97,79,56,41,21,9,94,76,53,35,24,6,100,82,59,47,18,12,3,21,44,59,79,91,6,24,47,65,76,94,0,18,41,53,82,88,25,20,7,13,11,3,12,9,4,76,61,21,76,65,18,75,56,25,44,53,35,14,21,18,24,65,65,65,18,24,12,47,41,53,13,6,7,39,35,44,14,6,8,42,35,50,14,9,5,42,53,31,24,29,19,55,59,50,21,12,31,6.15,6.82,5.47,2.56,2,3.12,79,79,68,65,50,32,26,15,1.49,1.60,1.37,1.23,0.95,1.50,97,1,8,7,10,8,4,8,2,9,5,4,4,6,7,4,6,3,3,26,24,29,29,24,35,6
FKS Stal Mielec,Stal Mielec,2024/2025,Poland,34,17,17,0,7,5,2,10,6,4,17,6,11,0.91,1.24,0.59,16,15,17,16,39,56,-17,95,41,54,19,20,22,34,-3,-14,78,80,76,55,70,45,4,4,0,22,9,13,9,5,4,12,6,6,159,87,72,66,32,34,49,51,47,332,175,157,143,70,73,189,105,84,381,189,192,20,8,12,17,8,9,3,0,3,9,4,5,17,10,7,8,3,5,1.29,1.29,1.29,2.79,2.41,3.18,1.15,1.12,1.18,1.65,1.29,2,1.09,0.94,1.24,0.59,0.47,0.71,0.5,0.47,0.53,33,27,19,12,4,0,16,13,7,4,1,0,17,14,12,8,3,0,1,7,15,22,30,34,1,4,10,13,16,17,0,3,5,9,14,17,97,79,56,35,12,0,94,76,41,24,6,0,100,82,71,47,18,0,3,21,44,65,88,100,6,24,59,76,94,100,0,18,29,53,82,100,22,12,3,10,5,1,12,7,2,65,35,9,59,29,6,71,41,12,21,29,12,10,12,24,0,65,53,76,26,29,24,35,35,35,20,10,10,59,59,59,19,10,9,56,59,53,7,4,3,21,24,18,26,24,29,50,59,41,24,18,29,4.68,5.12,4.24,1.94,1.88,2.00,91,82,62,53,35,26,15,12,1.32,1.38,1.26,1.57,1.27,1.88,68,1,2,5,7,6,5,3,4,6,1,4,6,5,3,7,8,9,13,29,35,24,50,35,65,9
GKS Katowice,GKS Katowice,2024/2025,Poland,34,17,17,0,14,8,6,7,5,2,13,4,9,1.44,1.71,1.18,7,6,8,7,49,47,2,96,41,55,24,25,17,30,7,-5,63,64,61,65,90,51,9,6,3,18,10,8,10,4,6,19,9,10,152,87,65,49,23,26,49,49,48,389,197,192,152,77,75,237,120,117,361,180,181,23,10,13,23,11,12,0,-1,1,10,4,6,13,9,4,11,4,7,1.26,1.24,1.29,2.82,2.41,3.24,1.44,1.41,1.47,1.38,1,1.76,1.35,1.24,1.47,0.68,0.59,0.76,0.68,0.65,0.71,31,24,20,13,5,2,14,11,10,6,0,0,17,13,10,7,5,2,3,10,14,21,29,32,3,6,7,11,17,17,0,4,7,10,12,15,91,71,59,38,15,6,82,65,59,35,0,0,100,76,59,41,29,12,9,29,41,62,85,94,18,35,41,65,100,100,0,24,41,59,71,88,27,15,4,12,8,1,15,7,3,79,44,12,71,47,6,88,41,18,41,47,35,13,26,35,18,53,59,47,29,24,35,56,53,59,15,8,7,44,47,41,16,9,7,47,53,41,10,5,5,29,29,29,29,24,35,38,53,24,32,24,41,4.47,5.12,3.82,1.44,1.35,1.53,82,79,71,56,50,35,26,15,1.49,1.56,1.41,1.63,1.52,1.73,59,4,7,2,6,4,4,5,7,10,3,5,5,5,9,6,4,1,9,21,29,12,38,24,53,6
KS Górnik Zabrze,Górnik Zabrze,2024/2025,Poland,34,17,17,0,13,8,5,8,4,4,13,5,8,1.38,1.65,1.12,9,7,9,9,43,39,4,82,39,43,24,19,15,24,9,-5,71,64,80,78,102,64,10,7,3,16,7,9,11,5,6,17,10,7,176,115,61,73,36,37,57,58,56,404,246,158,171,97,74,233,149,84,318,158,160,18,10,8,16,7,9,2,3,-1,11,6,5,15,9,6,8,2,6,1.41,1.59,1.24,2.41,2.29,2.53,1.26,1.41,1.12,1.15,0.88,1.41,1,1,1,0.53,0.59,0.47,0.47,0.41,0.53,31,24,15,7,4,1,15,11,7,4,2,0,16,13,8,3,2,1,3,10,19,27,30,33,2,6,10,13,15,17,1,4,9,14,15,16,91,71,44,21,12,3,88,65,41,24,12,0,94,76,47,18,12,6,9,29,56,79,88,97,12,35,59,76,88,100,6,24,53,82,88,94,23,7,3,10,4,2,13,3,1,68,21,9,59,24,12,76,18,6,38,47,29,18,29,41,18,47,41,53,32,29,35,50,59,41,20,12,8,59,71,47,19,9,10,56,53,59,6,3,3,18,18,18,32,35,29,44,53,35,24,12,35,5.18,6.76,3.59,2.15,2.12,2.18,79,71,68,50,35,28,26,21,1.56,1.86,1.26,1.34,1.20,1.48,56,6,4,1,7,4,7,3,4,7,1,2,5,5,5,6,5,5,5,24,24,24,38,29,47,15
MKS Puszcza Niepołomice,Puszcza Niepołomice,2024/2025,Poland,34,17,17,0,6,4,2,10,7,3,18,6,12,0.82,1.12,0.53,18,18,18,18,37,63,-26,100,57,43,27,10,30,33,-3,-23,83,57,153,49,51,46,6,3,3,19,12,7,11,3,8,14,8,6,136,72,64,87,49,38,40,41,39,288,167,121,114,67,47,174,100,74,516,251,265,19,14,5,27,13,14,-8,1,-9,9,7,2,13,4,9,12,6,6,1.18,1.47,0.88,2.94,3.35,2.53,1.09,1.59,0.59,1.85,1.76,1.94,1.35,1.59,1.12,0.56,0.82,0.29,0.79,0.76,0.82,32,29,15,10,5,3,16,15,10,7,4,2,16,14,5,3,1,1,2,5,19,24,29,31,1,2,7,10,13,15,1,3,12,14,16,16,94,85,44,29,15,9,94,88,59,41,24,12,94,82,29,18,6,6,6,15,56,71,85,91,6,12,41,59,76,88,6,18,71,82,94,94,24,13,5,15,8,3,9,5,2,71,38,15,88,47,18,53,29,12,18,24,12,26,18,18,18,56,71,41,32,18,47,41,47,35,19,9,10,56,53,59,19,7,12,56,41,71,6,3,3,18,18,18,26,41,12,38,24,53,35,35,35,4.00,4.24,3.76,2.56,2.88,2.24,79,76,71,59,44,28,12,9,1.16,1.32,0.99,1.76,1.70,1.82,91,3,6,2,4,5,5,5,2,5,4,5,4,9,7,9,9,7,9,29,41,18,53,35,71,6
KS Raków Częstochowa,Raków Częstochowa,2024/2025,Poland,34,17,17,0,20,10,10,9,3,6,5,4,1,2.03,1.94,2.12,2,4,1,2,51,23,28,74,43,31,28,23,15,8,13,15,60,55,67,132,102,191,17,6,11,14,9,5,7,3,4,22,12,10,175,91,84,73,32,41,52,53,51,385,197,188,166,92,74,219,105,114,422,195,227,24,14,10,7,4,3,17,10,7,16,7,9,15,9,6,3,1,2,1.85,1.76,1.94,2.18,2.53,1.82,1.5,1.65,1.35,0.68,0.88,0.47,0.91,1.06,0.76,0.71,0.82,0.59,0.21,0.24,0.18,30,21,13,6,3,1,16,11,9,4,2,1,14,10,4,2,1,0,4,13,21,28,31,33,1,6,8,13,15,16,3,7,13,15,16,17,88,62,38,18,9,3,94,65,53,24,12,6,82,59,24,12,6,0,12,38,62,82,91,97,6,35,47,76,88,94,18,41,76,88,94,100,22,8,1,11,7,0,11,1,1,65,24,3,65,41,0,65,6,6,59,59,59,-10,50,35,65,41,53,29,21,18,24,65,71,59,27,13,14,79,76,82,15,7,8,44,41,47,4,3,1,12,18,6,47,41,53,44,53,35,9,6,12,5.15,5.35,4.94,2.15,1.88,2.41,71,68,56,44,38,32,24,15,1.52,1.59,1.46,1.13,1.06,1.20,35,6,2,5,7,6,4,2,4,15,1,2,0,3,3,3,2,2,7,26,18,35,15,24,6,12
RKS Radomiak Radom,Radomiak Radom,2024/2025,Poland,34,17,17,0,11,6,5,8,5,3,15,6,9,1.21,1.35,1.06,12,11,11,12,48,52,-4,100,49,51,27,21,22,30,5,-9,64,57,73,59,70,51,5,3,2,23,12,11,7,2,5,11,6,5,182,95,87,88,38,50,48,50,45,378,223,155,140,78,62,238,145,93,457,210,247,16,8,8,31,14,17,-15,-6,-9,7,5,2,11,3,8,16,9,7,0.94,1.06,0.82,2.94,2.88,3,1.41,1.59,1.24,1.53,1.29,1.76,1.38,1.29,1.47,0.47,0.47,0.47,0.91,0.82,1,33,28,21,12,6,0,17,16,9,5,2,0,16,12,12,7,4,0,1,6,13,22,28,34,0,1,8,12,15,17,1,5,5,10,13,17,97,82,62,35,18,0,100,94,53,29,12,0,94,71,71,41,24,0,3,18,38,65,82,100,0,6,47,71,88,100,6,29,29,59,76,100,27,13,4,15,6,1,12,7,3,79,38,12,88,35,6,71,41,18,32,35,29,15,15,18,12,68,71,65,21,12,29,32,35,29,13,6,7,38,35,41,22,11,11,65,65,65,6,2,4,18,12,24,21,29,12,32,18,47,47,53,41,5.35,5.59,5.12,2.59,2.24,2.94,94,82,68,59,53,38,32,12,1.39,1.56,1.22,1.43,1.22,1.64,74,4,3,2,3,9,7,4,8,8,8,6,3,9,5,4,4,5,8,24,29,18,44,35,53,9
KKS Lech Poznań,Lech Poznań,2024/2025,Poland,34,17,17,0,22,15,7,4,0,4,8,2,6,2.06,2.65,1.47,1,1,4,1,68,31,37,99,58,41,46,22,12,19,34,3,45,33,70,99,127,80,14,7,7,17,9,8,5,1,4,25,16,9,171,94,77,55,16,39,59,59,59,402,235,167,183,122,61,219,113,106,412,209,203,39,25,14,18,7,11,21,18,3,17,12,5,12,4,8,5,1,4,1.85,2.35,1.35,2.91,3.41,2.41,2,2.71,1.29,0.91,0.71,1.12,1.68,1.88,1.47,1.15,1.47,0.82,0.53,0.41,0.65,32,26,19,11,5,2,17,14,10,7,4,2,15,12,9,4,1,0,2,8,15,23,29,32,0,3,7,10,13,15,2,5,8,13,16,17,94,76,56,32,15,6,100,82,59,41,24,12,88,71,53,24,6,0,6,24,44,68,85,94,0,18,41,59,76,88,12,29,47,76,94,100,28,18,7,15,8,5,13,10,2,82,53,21,88,47,29,76,59,12,65,88,41,29,41,41,41,50,53,47,15,6,24,74,94,53,20,11,9,59,65,53,9,3,6,26,18,35,11,5,6,32,29,35,50,71,29,35,24,47,15,6,24,5.03,5.53,4.53,1.62,0.94,2.29,88,82,68,53,35,21,15,9,1.58,1.80,1.36,1.30,1.18,1.43,76,8,8,5,13,7,7,6,7,7,3,4,4,2,6,5,3,1,3,12,0,24,24,12,35,3
RTS Widzew Łódź,Widzew Łódź,2024/2025,Poland,34,17,17,0,11,8,3,7,2,5,16,7,9,1.18,1.53,0.82,13,9,14,13,38,49,-11,87,39,48,19,19,20,29,-1,-10,80,80,80,63,76,53,8,6,2,17,6,11,11,6,5,13,10,3,153,86,67,71,31,40,50,49,51,348,189,159,132,71,61,216,118,98,342,174,168,21,11,10,31,13,18,-10,-2,-8,8,5,3,10,6,4,16,6,10,1,1.24,0.76,2.56,2.29,2.82,1.12,1.12,1.12,1.44,1.18,1.71,1.53,1.41,1.65,0.62,0.65,0.59,0.91,0.76,1.06,32,27,15,7,4,1,16,12,6,3,2,0,16,15,9,4,2,1,2,7,19,27,30,33,1,5,11,14,15,17,1,2,8,13,15,16,94,79,44,21,12,3,94,71,35,18,12,0,94,88,53,24,12,6,6,21,56,79,88,97,6,29,65,82,88,100,6,12,47,76,88,94,28,16,6,13,8,3,15,8,3,82,47,18,76,47,18,88,47,18,32,47,18,9,24,35,12,50,35,65,32,35,29,38,59,18,11,7,4,32,41,24,19,9,10,56,53,59,10,5,5,29,29,29,24,29,18,29,35,24,47,35,59,4.50,5.06,3.94,2.09,1.82,2.35,91,79,68,56,47,41,26,15,1.31,1.39,1.24,1.43,1.33,1.53,53,5,5,5,2,4,4,2,5,6,8,4,2,7,12,3,2,7,4,21,12,29,47,41,53,12
Zagłębie Lubin,Zagłębie Lubin,2024/2025,Poland,34,17,17,0,10,6,4,6,3,3,18,8,10,1.06,1.24,0.88,15,16,13,15,33,51,-18,84,43,41,19,14,24,27,-5,-13,93,80,110,60,64,57,6,4,2,17,9,8,11,4,7,9,7,2,184,87,97,63,26,37,46,45,47,384,199,185,138,76,62,246,123,123,372,184,188,12,7,5,28,15,13,-16,-8,-8,7,5,2,10,4,6,17,8,9,0.91,1.12,0.71,2.47,2.53,2.41,0.97,1.12,0.82,1.5,1.41,1.59,1.18,1.29,1.06,0.35,0.41,0.29,0.82,0.88,0.76,34,23,16,9,1,1,17,12,10,4,0,0,17,11,6,5,1,1,0,11,18,25,33,33,0,5,7,13,17,17,0,6,11,12,16,16,100,68,47,26,3,3,100,71,59,24,0,0,100,65,35,29,6,6,0,32,53,74,97,97,0,29,41,76,100,100,0,35,65,71,94,94,26,10,4,13,6,3,13,4,1,76,29,12,76,35,18,76,24,6,29,35,24,11,18,24,12,50,53,47,32,24,41,26,41,12,13,7,6,38,41,35,24,12,12,71,71,71,5,2,3,15,12,18,21,29,12,29,24,35,50,47,53,5.41,5.12,5.71,1.85,1.53,2.18,88,85,76,68,62,47,26,24,1.48,1.56,1.40,1.61,1.63,1.58,71,1,3,5,2,4,6,1,4,7,7,7,5,5,5,5,2,6,9,18,18,18,53,47,59,18
