team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
PAOK Thessaloniki FC,PAOK,2020/2021,Greece,36,18,18,0,18,11,7,10,6,4,8,1,7,1.78,2.17,1.39,2,2,4,2,60,34,26,94,50,44,37,23,13,21,24,2,54,44,70,96,125,77,13,8,5,18,9,9,7,2,5,21,12,9,206,114,92,97,50,47,56,57,56,507,261,246,232,124,108,275,137,138,612,309,303,14,9,5,13,7,6,1,2,-1,10,5,5,17,10,7,9,3,6,1.31,1.39,1.22,2.61,2.78,2.44,1.67,2.06,1.28,0.94,0.72,1.17,0.75,0.89,0.61,0.39,0.5,0.28,0.36,0.39,0.33,34,29,19,10,2,0,17,15,10,7,1,0,17,14,9,3,1,0,2,7,17,26,34,36,1,3,8,11,17,18,1,4,9,15,17,18,94,81,53,28,6,0,94,83,56,39,6,0,94,78,50,17,6,0,6,19,47,72,94,100,6,17,44,61,94,100,6,22,50,83,94,100,23,4,0,12,4,0,11,0,0,64,11,0,67,22,0,61,0,0,50,61,39,23,36,44,28,50,50,50,19,11,28,58,67,50,23,11,12,64,61,67,22,9,13,61,50,72,4,4,0,11,22,0,28,28,28,47,56,39,25,17,33,5.72,6.33,5.11,2.69,2.78,2.61,72,57,53,36,31,19,11,11,1.75,1.83,1.68,1.04,0.98,1.11,58,3,6,3,2,6,9,12,1,18,0,3,3,6,3,3,5,4,7,28,33,22,22,6,39,6
Olympiakos CFP,Olympiakos Piraeus,2020/2021,Greece,36,18,18,0,28,17,11,6,1,5,2,0,2,2.5,2.89,2.11,1,1,1,1,82,19,63,101,47,54,43,39,4,15,39,24,39,38,41,170,409,108,19,14,5,16,4,12,2,0,2,28,16,12,183,102,81,73,36,37,59,61,58,500,267,233,227,118,109,273,149,124,573,284,289,32,14,18,7,3,4,25,11,14,17,8,9,16,10,6,3,0,3,1.86,1.89,1.83,2.81,2.61,3,2.28,2.39,2.17,0.53,0.22,0.83,1.08,0.94,1.22,0.89,0.78,1,0.19,0.17,0.22,35,29,19,10,5,3,18,13,9,4,2,1,17,16,10,6,3,2,1,7,17,26,31,33,0,5,9,14,16,17,1,2,8,12,15,16,97,81,53,28,14,8,100,72,50,22,11,6,94,89,56,33,17,11,3,19,47,72,86,92,0,28,50,78,89,94,6,11,44,67,83,89,23,10,5,10,5,2,13,5,3,64,28,14,56,28,11,72,28,17,78,94,61,32,53,78,28,44,22,67,6,0,11,78,89,67,29,15,14,81,83,78,16,8,8,44,44,44,4,3,1,11,17,6,47,44,50,44,56,33,8,0,17,5.08,5.67,4.50,2.03,2,2.06,78,57,44,31,22,17,11,3,1.88,1.98,1.77,1.08,1.04,1.12,67,5,5,4,14,8,7,8,11,20,3,2,0,2,2,2,1,3,4,17,6,28,6,0,11,3
Panathinaikos FC,Panathinaikos,2020/2021,Greece,36,18,18,0,14,8,6,11,5,6,11,5,6,1.47,1.61,1.33,6,4,5,5,41,34,7,75,38,37,22,19,16,18,6,1,79,74,85,96,101,90,13,7,6,16,8,8,11,5,6,21,11,10,142,76,66,118,58,60,50,51,48,320,165,155,158,82,76,162,83,79,663,340,323,22,11,11,13,6,7,9,5,4,16,9,7,13,6,7,7,3,4,1.69,1.83,1.56,2.08,2.11,2.06,1.14,1.22,1.06,0.94,0.89,1,0.97,0.94,1,0.61,0.61,0.61,0.36,0.33,0.39,32,22,13,6,2,0,16,12,7,2,1,0,16,10,6,4,1,0,4,14,23,30,34,36,2,6,11,16,17,18,2,8,12,14,17,18,89,61,36,17,6,0,89,67,39,11,6,0,89,56,33,22,6,0,11,39,64,83,94,100,11,33,61,89,94,100,11,44,67,78,94,100,26,7,2,12,3,2,14,4,0,72,19,6,67,17,11,78,22,0,39,44,33,6,36,39,33,44,44,44,31,28,33,58,61,56,26,15,11,72,83,61,16,8,8,44,44,44,4,1,3,11,6,17,44,50,39,36,33,39,19,17,22,3.94,4.22,3.67,3.28,3.22,3.33,75,53,47,39,25,19,14,8,1.02,1.06,0.98,1.42,1.34,1.52,39,4,3,3,9,5,8,1,2,6,3,3,2,2,4,1,3,5,11,31,28,33,31,28,33,3
PAS Giannina FC,PAS Giannina,2020/2021,Greece,33,17,16,0,9,4,5,8,4,4,16,9,7,1.06,0.94,1.19,8,10,9,9,27,36,-9,63,29,34,11,16,18,18,-7,-2,110,138,90,83,85,80,11,6,5,13,5,8,13,8,5,17,9,8,126,72,54,95,44,51,48,50,46,342,177,165,122,59,63,220,118,102,634,283,351,19,8,11,13,7,6,6,1,5,13,6,7,12,6,6,8,5,3,1.55,1.41,1.69,1.91,1.71,2.13,0.82,0.65,1,1.09,1.06,1.13,0.97,0.88,1.06,0.58,0.47,0.69,0.39,0.41,0.38,29,20,11,3,0,0,15,8,4,2,0,0,14,12,7,1,0,0,4,13,22,30,33,33,2,9,13,15,17,17,2,4,9,15,16,16,88,61,33,9,0,0,88,47,24,12,0,0,88,75,44,6,0,0,12,39,67,91,100,100,12,53,76,88,100,100,12,25,56,94,100,100,25,7,0,13,2,0,12,5,0,76,21,0,76,12,0,75,31,0,27,24,31,-9,33,35,31,39,29,50,39,47,31,52,53,50,21,10,11,64,59,69,16,9,7,48,53,44,4,2,2,12,12,13,39,35,44,36,35,38,24,29,19,3.82,4.24,3.38,2.88,2.59,3.19,67,45,36,24,12,9,6,6,1.21,1.23,1.19,1.34,1.30,1.37,33,5,2,4,4,4,1,2,0,5,2,4,2,4,3,7,5,2,7,24,24,25,48,53,44,0
AEK Athens FC,AEK Athens,2020/2021,Greece,36,18,18,0,17,7,10,9,6,3,10,5,5,1.67,1.5,1.83,3,6,2,4,53,45,8,98,51,47,27,26,24,21,3,5,61,60,63,72,68,77,10,4,6,20,12,8,7,3,4,20,8,12,176,110,66,102,44,58,53,56,50,444,250,194,205,115,90,239,135,104,687,309,378,23,9,14,22,15,7,1,-6,7,10,4,6,16,7,9,10,7,3,1.28,1.06,1.5,2.72,2.83,2.61,1.47,1.5,1.44,1.25,1.33,1.17,1.25,1.33,1.17,0.64,0.5,0.78,0.61,0.83,0.39,35,28,17,10,4,3,17,16,10,5,2,1,18,12,7,5,2,2,1,8,19,26,32,33,1,2,8,13,16,17,0,6,11,13,16,16,97,78,47,28,11,8,94,89,56,28,11,6,100,67,39,28,11,11,3,22,53,72,89,92,6,11,44,72,89,94,0,33,61,72,89,89,25,13,5,13,7,3,12,6,2,69,36,14,72,39,17,67,33,11,47,39,56,-2,28,22,33,56,67,44,19,17,22,56,44,67,20,9,11,56,50,61,19,10,9,53,56,50,8,4,4,22,22,22,28,22,33,44,39,50,28,39,17,4.89,6.11,3.67,2.83,2.44,3.22,61,44,39,31,28,17,11,3,1.53,1.73,1.34,1.05,1.01,1.10,67,4,7,4,5,5,3,6,7,12,3,5,3,6,9,3,6,2,8,25,33,17,28,28,28,0
Apollon Smirnis FC,Apollon Smirnis,2020/2021,Greece,33,17,16,0,9,4,5,7,3,4,17,10,7,1.03,0.88,1.19,7,11,8,11,29,40,-11,69,39,30,15,14,24,16,-9,-2,102,102,102,74,64,90,9,4,5,11,7,4,16,8,8,11,5,6,128,67,61,90,42,48,46,48,43,318,183,135,146,84,62,172,99,73,623,329,294,9,4,5,22,13,9,-13,-9,-4,5,2,3,13,6,7,15,9,6,0.85,0.71,1,2.09,2.29,1.88,0.88,0.88,0.88,1.21,1.41,1,0.94,1,0.88,0.27,0.24,0.31,0.67,0.76,0.56,30,17,10,7,2,2,15,8,7,4,2,2,15,9,3,3,0,0,3,16,23,26,31,31,2,9,10,13,15,15,1,7,13,13,16,16,91,52,30,21,6,6,88,47,41,24,12,12,94,56,19,19,0,0,9,48,70,79,94,94,12,53,59,76,88,88,6,44,81,81,100,100,23,6,1,12,3,1,11,3,0,70,18,3,71,18,6,69,19,0,27,24,31,-9,27,24,31,33,41,25,48,47,50,33,29,38,15,7,8,45,41,50,24,13,11,73,76,69,4,2,2,12,12,13,15,12,19,39,35,44,45,53,38,3.88,3.94,3.81,2.73,2.47,3.00,67,57,52,42,24,15,9,9,1.21,1.35,1.06,1.38,1.35,1.41,39,3,1,0,2,6,3,5,2,7,4,6,5,5,3,2,2,5,8,21,18,25,52,59,44,9
Panaitolikos GFS Agrinio,Panaitolikos,2020/2021,Greece,33,16,17,0,6,5,1,10,3,7,17,8,9,0.85,1.13,0.59,6,9,14,13,20,44,-24,64,34,30,13,7,21,23,-8,-16,148,111,220,68,69,67,9,4,5,13,8,5,16,5,11,7,5,2,117,61,56,66,32,34,47,50,43,253,140,113,109,61,48,144,79,65,589,264,325,6,3,3,22,10,12,-16,-7,-9,5,3,2,12,6,6,16,7,9,0.82,0.94,0.71,1.94,2.13,1.76,0.61,0.81,0.41,1.33,1.31,1.35,0.85,0.81,0.88,0.18,0.19,0.18,0.67,0.63,0.71,28,19,11,5,1,0,15,10,7,2,0,0,13,9,4,3,1,0,5,14,22,28,32,33,1,6,9,14,16,16,4,8,13,14,16,17,85,58,33,15,3,0,94,63,44,13,0,0,76,53,24,18,6,0,15,42,67,85,97,100,6,37,56,87,100,100,24,47,76,82,94,100,21,4,2,10,2,1,11,2,1,64,12,6,63,13,6,65,12,6,18,31,6,18,27,25,29,39,50,29,48,31,65,21,31,12,17,9,8,52,56,47,27,13,14,82,81,82,1,0,1,3,0,6,15,19,12,36,38,35,48,44,53,3.55,3.81,3.29,2,2,2.00,79,64,55,33,21,12,12,6,0.79,0.89,0.70,1.42,1.34,1.51,55,1,3,0,1,3,2,1,1,8,3,8,2,4,6,6,5,2,8,30,19,41,52,50,53,3
PAS Lamia 1964,Lamia,2020/2021,Greece,33,16,17,0,8,3,5,11,6,5,14,7,7,1.06,0.94,1.18,2,12,7,10,21,42,-21,63,31,32,10,11,21,21,-11,-10,141,143,138,71,69,73,14,6,8,9,5,4,18,9,9,9,3,6,95,50,45,73,39,34,46,47,45,290,140,150,125,56,69,165,84,81,633,331,302,12,4,8,20,11,9,-8,-7,-1,7,2,5,12,6,6,14,8,6,1,0.75,1.24,1.91,1.94,1.88,0.64,0.63,0.65,1.27,1.31,1.24,0.97,0.94,1,0.36,0.25,0.47,0.61,0.69,0.53,25,20,12,4,1,1,12,10,5,2,1,1,13,10,7,2,0,0,8,13,21,29,32,32,4,6,11,14,15,15,4,7,10,15,17,17,76,61,36,12,3,3,75,63,31,13,6,6,76,59,41,12,0,0,24,39,64,88,97,97,25,37,69,87,94,94,24,41,59,88,100,100,23,6,3,11,3,1,12,3,2,70,18,9,69,19,6,71,18,12,24,19,29,-3,42,38,47,27,31,24,55,56,53,27,19,35,17,7,10,52,44,59,24,13,11,73,81,65,2,1,1,6,6,6,21,13,29,36,38,35,42,50,35,2.88,3.13,2.65,2.21,2.44,2.00,73,61,48,24,15,15,6,6,0.87,0.89,0.86,1.44,1.27,1.60,48,3,2,2,3,4,2,1,0,4,6,4,2,6,3,3,4,4,10,33,38,29,42,44,41,3
AE Larissa,Larissa,2020/2021,Greece,33,16,17,0,6,2,4,9,6,3,18,8,10,0.82,0.75,0.88,3,14,13,14,25,47,-22,72,30,42,10,15,20,27,-10,-12,118,143,102,63,72,57,8,5,3,15,6,9,14,8,6,8,4,4,120,62,58,115,52,63,46,47,44,320,166,154,148,72,76,172,94,78,602,295,307,9,4,5,18,8,10,-9,-4,-5,5,3,2,15,6,9,13,7,6,0.91,0.94,0.88,2.18,1.88,2.47,0.76,0.63,0.88,1.42,1.25,1.59,0.82,0.75,0.88,0.27,0.25,0.29,0.55,0.5,0.59,29,19,11,7,4,2,13,8,4,3,1,1,16,11,7,4,3,1,4,14,22,26,29,31,3,8,12,13,15,15,1,6,10,13,14,16,88,58,33,21,12,6,81,50,25,19,6,6,94,65,41,24,18,6,12,42,67,79,88,94,19,50,75,81,94,94,6,35,59,76,82,94,20,6,1,10,2,0,10,4,1,61,18,3,63,13,0,59,24,6,18,13,24,-3,24,31,18,45,38,53,42,50,35,24,25,24,18,9,9,55,56,53,25,13,12,76,81,71,3,0,3,9,0,18,15,19,12,45,38,53,39,44,35,3.64,3.88,3.41,3.48,3.25,3.71,79,57,48,36,24,21,12,3,1.19,1.23,1.16,1.43,1.32,1.53,55,0,0,2,3,4,1,7,1,7,2,4,3,6,4,4,2,10,12,27,38,18,55,50,59,0
Asteras Tripolis FC,Asteras Tripolis,2020/2021,Greece,36,18,18,0,12,7,5,15,8,7,9,3,6,1.42,1.61,1.22,5,5,6,6,36,38,-2,74,33,41,18,18,15,23,3,-5,90,90,90,85,108,70,13,8,5,16,8,8,11,5,6,16,7,9,127,63,64,78,31,47,50,51,48,332,174,158,147,72,75,185,102,83,604,294,310,18,5,13,9,4,5,9,1,8,13,4,9,20,12,8,3,2,1,1.64,1.33,1.94,2.06,1.83,2.28,1,1,1,1.06,0.83,1.28,0.75,0.5,1,0.5,0.28,0.72,0.25,0.22,0.28,32,22,12,8,0,0,15,11,5,2,0,0,17,11,7,6,0,0,4,14,24,28,36,36,3,7,13,16,18,18,1,7,11,12,18,18,89,61,33,22,0,0,83,61,28,11,0,0,94,61,39,33,0,0,11,39,67,78,100,100,17,39,72,89,100,100,6,39,61,67,100,100,19,6,2,7,2,0,12,4,2,53,17,6,39,11,0,67,22,11,33,39,28,11,36,44,28,44,44,44,31,28,33,44,39,50,28,15,13,78,83,72,20,13,7,56,72,39,5,1,4,14,6,22,36,22,50,56,67,44,8,11,6,3.53,3.50,3.56,2.17,1.72,2.61,56,47,39,25,17,17,6,6,1.03,1.06,0.99,1.34,1.18,1.50,56,2,4,4,2,6,2,5,5,6,0,2,3,4,0,11,6,1,11,42,44,39,25,17,33,6
