team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
Hamburger SV,Hamburger SV,2022/2023,Germany,34,17,17,0,20,11,9,6,3,3,8,3,5,1.94,2.12,1.76,3,5,1,3,70,45,25,115,58,57,38,32,20,25,18,7,44,40,48,68,76,61,10,5,5,20,11,9,5,2,3,20,11,9,179,98,81,84,39,45,59,58,59,515,271,244,219,115,104,296,156,140,391,205,186,30,15,15,19,7,12,11,8,3,18,10,8,10,5,5,6,2,4,1.88,2.06,1.71,3.38,3.41,3.35,2.06,2.24,1.88,1.32,1.18,1.47,1.44,1.29,1.59,0.88,0.88,0.88,0.56,0.41,0.71,33,28,20,14,11,7,16,13,11,7,5,4,17,15,9,7,6,3,1,6,14,20,23,27,1,4,6,10,12,13,0,2,8,10,11,14,97,82,59,41,32,21,94,76,65,41,29,24,100,88,53,41,35,18,3,18,41,59,68,79,6,24,35,59,71,76,0,12,47,59,65,82,29,13,6,15,6,1,14,7,5,85,38,18,88,35,6,82,41,29,59,65,53,10,29,29,29,59,65,53,15,12,18,59,65,53,21,11,10,62,65,59,10,4,6,29,24,35,8,4,4,24,24,24,53,59,47,29,29,29,18,12,24,5.26,5.76,4.76,2.47,2.29,2.65,88,82,74,53,35,28,21,15,1.79,1.87,1.71,1.57,1.34,1.79,79,5,5,8,6,10,5,6,11,14,7,2,5,3,3,5,2,6,12,18,18,18,24,18,29,9
SV Darmstadt 1898,Darmstadt 98,2022/2023,Germany,34,17,17,0,20,11,9,7,5,2,7,1,6,1.97,2.24,1.71,2,2,2,2,50,33,17,83,40,43,27,23,13,20,14,3,61,57,67,93,118,76,13,7,6,16,9,7,5,1,4,22,12,10,185,104,81,84,36,48,50,53,48,504,271,233,183,103,80,321,168,153,410,204,206,26,15,11,12,7,5,14,8,6,13,7,6,15,7,8,6,3,3,1.59,1.65,1.53,2.44,2.35,2.53,1.47,1.59,1.35,0.97,0.76,1.18,1.12,1.29,0.94,0.76,0.88,0.65,0.35,0.41,0.29,34,25,16,6,1,1,17,14,7,2,0,0,17,11,9,4,1,1,0,9,18,28,33,33,0,3,10,15,17,17,0,6,8,13,16,16,100,74,47,18,3,3,100,82,41,12,0,0,100,65,53,24,6,6,0,26,53,82,97,97,0,18,59,88,100,100,0,35,47,76,94,94,23,13,2,14,8,0,9,5,2,68,38,6,82,47,0,53,29,12,59,65,53,15,38,41,35,47,53,41,15,6,24,65,71,59,23,10,13,68,59,76,16,6,10,47,35,59,6,4,2,18,24,12,38,41,35,44,41,47,18,18,18,5.44,6.12,4.76,2.47,2.12,2.82,88,82,62,47,38,28,24,15,1.67,1.81,1.52,1.44,1.30,1.58,50,10,2,6,5,6,7,1,6,7,4,2,1,2,4,4,3,5,8,21,29,12,21,6,35,6
Hannoverscher Sportverein 1896,Hannover 96,2022/2023,Germany,34,17,17,0,12,8,4,8,3,5,14,6,8,1.29,1.59,1,10,9,11,10,50,55,-5,105,53,52,27,23,26,29,1,-6,61,57,67,56,59,53,8,5,3,22,11,11,5,1,4,17,10,7,150,78,72,81,38,43,49,48,49,421,223,198,191,104,87,230,119,111,426,219,207,24,12,12,26,13,13,-2,-1,-1,11,5,6,14,9,5,9,3,6,1.38,1.41,1.35,3.09,3.12,3.06,1.47,1.59,1.35,1.62,1.53,1.71,1.47,1.47,1.47,0.71,0.71,0.71,0.76,0.76,0.76,33,28,20,11,6,5,17,15,11,5,2,2,16,13,9,6,4,3,1,6,14,23,28,29,0,2,6,12,15,15,1,4,8,11,13,14,97,82,59,32,18,15,100,88,65,29,12,12,94,76,53,35,24,18,3,18,41,68,82,85,0,12,35,71,88,88,6,24,47,65,76,82,25,16,8,12,8,4,13,8,4,74,47,24,71,47,24,76,47,24,35,47,24,7,24,29,18,65,65,65,15,6,24,50,59,41,16,9,7,47,53,41,17,8,9,50,47,53,10,5,5,29,29,29,32,29,35,41,53,29,26,18,35,4.41,4.59,4.24,2.38,2.24,2.53,91,79,71,56,41,26,21,15,1.48,1.54,1.42,1.81,1.75,1.87,85,5,7,1,4,8,6,5,5,9,4,6,8,4,6,7,8,4,8,24,18,29,41,35,47,9
SC Paderborn 07,Paderborn,2022/2023,Germany,34,17,17,0,16,12,4,7,0,7,11,5,6,1.62,2.12,1.12,6,4,10,6,68,44,24,112,66,46,46,22,20,24,26,-2,45,33,70,70,76,64,11,6,5,19,9,10,6,2,4,19,13,6,158,91,67,59,26,33,59,58,59,559,325,234,231,146,85,328,179,149,344,167,177,26,15,11,27,15,12,-1,0,-1,10,6,4,12,4,8,12,7,5,1.24,1.29,1.18,3.29,3.88,2.71,2,2.71,1.29,1.29,1.18,1.41,1.56,1.76,1.35,0.76,0.88,0.65,0.79,0.88,0.71,32,26,24,13,9,4,17,14,13,8,8,3,15,12,11,5,1,1,2,8,10,21,25,30,0,3,4,9,9,14,2,5,6,12,16,16,94,76,71,38,26,12,100,82,76,47,47,18,88,71,65,29,6,6,6,24,29,62,74,88,0,18,24,53,53,82,12,29,35,71,94,94,25,14,9,13,8,5,12,6,4,74,41,26,76,47,29,71,35,24,47,71,24,23,32,35,29,56,53,59,18,12,24,56,76,35,17,9,8,50,53,47,15,7,8,44,41,47,11,5,6,32,29,35,29,35,24,35,24,47,35,41,29,4.65,5.35,3.94,1.74,1.53,1.94,76,68,62,38,24,15,15,12,1.85,2.16,1.53,1.44,1.39,1.49,112,5,4,10,3,8,11,7,10,10,6,3,4,9,8,4,2,2,6,21,0,41,32,29,35,9
1. FC Nürnberg,Nürnberg,2022/2023,Germany,34,17,17,0,10,7,3,9,4,5,15,6,9,1.15,1.47,0.82,14,10,14,14,32,49,-17,81,35,46,18,14,17,32,1,-18,96,85,110,63,90,48,12,8,4,12,5,7,14,6,8,13,9,4,175,98,77,80,32,48,49,50,48,437,244,193,158,88,70,279,156,123,335,163,172,10,6,4,25,6,19,-15,0,-15,7,5,2,12,7,5,15,5,10,0.97,1.29,0.65,2.38,2.06,2.71,0.94,1.06,0.82,1.44,1,1.88,1.03,0.71,1.35,0.29,0.35,0.24,0.74,0.35,1.12,30,22,15,7,5,2,15,10,5,2,2,1,15,12,10,5,3,1,4,12,19,27,29,32,2,7,12,15,15,16,2,5,7,12,14,16,88,65,44,21,15,6,88,59,29,12,12,6,88,71,59,29,18,6,12,35,56,79,85,94,12,41,71,88,88,94,12,29,41,71,82,94,23,7,4,10,1,1,13,6,3,68,21,12,59,6,6,76,35,18,29,41,18,22,35,47,24,35,29,41,41,35,47,38,53,24,17,11,6,50,65,35,26,12,14,76,71,82,2,1,1,6,6,6,21,29,12,35,41,29,44,29,59,5.15,5.76,4.53,2.35,1.88,2.82,88,79,62,59,38,28,12,6,1.44,1.61,1.28,1.56,1.33,1.78,44,4,2,1,3,4,4,3,0,11,2,4,5,10,6,3,6,4,9,26,24,29,44,35,53,6
Braunschweiger TSV Eintracht 1895,Eintracht Braunschweig,2022/2023,Germany,34,17,17,0,9,7,2,9,3,6,16,7,9,1.06,1.41,0.71,15,11,17,15,42,59,-17,101,45,56,23,19,22,37,1,-18,73,67,80,52,70,41,5,4,1,22,9,13,8,5,3,15,7,8,163,110,53,88,35,53,40,43,37,458,259,199,178,102,76,280,157,123,392,201,191,12,6,6,23,10,13,-11,-4,-7,3,1,2,21,12,9,10,4,6,0.88,0.88,0.88,2.97,2.65,3.29,1.24,1.35,1.12,1.74,1.29,2.18,1.03,0.94,1.12,0.35,0.35,0.35,0.68,0.59,0.76,33,28,20,10,6,4,16,11,9,4,3,2,17,17,11,6,3,2,1,6,14,24,28,30,1,6,8,13,14,15,0,0,6,11,14,15,97,82,59,29,18,12,94,65,53,24,18,12,100,100,65,35,18,12,3,18,41,71,82,88,6,35,47,76,82,88,0,0,35,65,82,88,17,11,4,7,4,2,10,7,2,50,32,12,41,24,12,59,41,12,26,41,12,18,15,24,6,65,53,76,24,29,18,44,41,47,20,11,9,59,65,53,25,13,12,74,76,71,6,3,3,18,18,18,9,6,12,62,71,53,29,24,35,4.79,6.47,3.12,2.59,2.06,3.12,85,79,68,47,44,38,32,24,1.50,1.71,1.29,1.69,1.46,1.92,82,4,2,3,1,3,9,7,6,7,5,6,8,2,5,6,9,5,13,26,18,35,47,41,53,15
1. FC Kaiserslautern,Kaiserslautern,2022/2023,Germany,34,17,17,0,11,6,5,12,6,6,11,5,6,1.32,1.41,1.24,9,12,7,9,47,48,-1,95,52,43,26,21,26,22,0,-1,65,59,73,64,59,70,6,3,3,18,10,8,13,5,8,10,7,3,183,102,81,83,40,43,44,47,42,439,233,206,175,92,83,264,141,123,371,180,191,11,8,3,21,10,11,-10,-2,-8,5,4,1,15,7,8,14,6,8,0.88,1.12,0.65,2.79,3.06,2.53,1.38,1.53,1.24,1.41,1.53,1.29,0.94,1.06,0.82,0.32,0.47,0.18,0.62,0.59,0.65,31,26,18,11,4,3,16,14,11,5,2,2,15,12,7,6,2,1,3,8,16,23,30,31,1,3,6,12,15,15,2,5,10,11,15,16,91,76,53,32,12,9,94,82,65,29,12,12,88,71,41,35,12,6,9,24,47,68,88,91,6,18,35,71,88,88,12,29,59,65,88,94,21,6,3,12,3,1,9,3,2,62,18,9,71,18,6,53,18,12,32,35,29,1,18,18,18,53,59,47,38,29,47,29,41,18,18,9,9,53,53,53,24,10,14,71,59,82,5,3,2,15,18,12,15,24,6,44,41,47,41,35,47,5.38,6.00,4.76,2.44,2.35,2.53,88,79,65,47,32,26,18,12,1.48,1.57,1.40,1.56,1.45,1.66,68,3,2,1,5,4,5,6,6,15,3,8,3,2,7,6,3,9,7,35,35,35,32,29,35,9
DSC Arminia Bielefeld,Arminia Bielefeld,2022/2023,Germany,34,17,17,0,9,5,4,7,4,3,18,8,10,1,1.12,0.88,16,15,13,16,50,62,-12,112,57,55,28,22,29,33,-1,-11,61,55,70,49,53,46,2,1,1,24,12,12,8,4,4,13,8,5,145,75,70,75,31,44,45,45,44,463,241,222,196,104,92,267,137,130,429,194,235,26,14,12,23,9,14,3,5,-2,11,6,5,11,6,5,12,5,7,1.29,1.41,1.18,3.29,3.35,3.24,1.47,1.65,1.29,1.82,1.71,1.94,1.44,1.35,1.53,0.76,0.82,0.71,0.68,0.53,0.82,34,30,23,15,7,3,17,15,12,9,3,1,17,15,11,6,4,2,0,4,11,19,27,31,0,2,5,8,14,16,0,2,6,11,13,15,100,88,68,44,21,9,100,88,71,53,18,6,100,88,65,35,24,12,0,12,32,56,79,91,0,12,29,47,82,94,0,12,35,65,76,88,27,14,6,12,7,4,15,7,2,79,41,18,71,41,24,88,41,12,26,29,24,9,6,6,6,71,71,71,24,24,24,38,47,29,15,10,5,44,59,29,17,8,9,50,47,53,9,4,5,26,24,29,32,35,29,32,35,29,35,29,41,4.26,4.41,4.12,2.21,1.82,2.59,79,76,62,53,32,26,24,12,1.58,1.67,1.49,1.76,1.66,1.87,103,6,7,5,6,4,5,2,6,9,4,3,8,4,6,15,9,5,8,21,24,18,53,47,59,9
SpVgg Greuther Fürth,Greuther Fürth,2022/2023,Germany,34,17,17,0,10,8,2,11,7,4,13,2,11,1.21,1.82,0.59,12,7,18,12,47,50,-3,97,47,50,28,19,19,31,9,-12,65,55,80,61,80,49,7,5,2,24,11,13,3,1,2,17,10,7,191,107,84,70,34,36,52,52,51,438,251,187,192,107,85,246,144,102,370,166,204,18,7,11,17,5,12,1,2,-1,10,6,4,15,7,8,9,4,5,1.32,1.47,1.18,2.85,2.76,2.94,1.38,1.65,1.12,1.47,1.12,1.82,1.03,0.71,1.35,0.53,0.41,0.65,0.5,0.29,0.71,34,30,21,11,1,0,17,14,10,6,0,0,17,16,11,5,1,0,0,4,13,23,33,34,0,3,7,11,17,17,0,1,6,12,16,17,100,88,62,32,3,0,100,82,59,35,0,0,100,94,65,29,6,0,0,12,38,68,97,100,0,18,41,65,100,100,0,6,35,71,94,100,26,9,0,11,1,0,15,8,0,76,26,0,65,6,0,88,47,0,29,47,12,22,21,29,12,71,65,76,9,6,12,50,59,41,18,12,6,53,71,35,17,10,7,50,59,41,7,1,6,21,6,35,29,35,24,44,41,47,26,24,29,5.62,6.29,4.94,2.06,2,2.12,94,82,68,32,26,24,15,3,1.56,1.73,1.39,1.40,1.28,1.53,88,3,2,7,1,9,8,4,8,5,4,6,3,3,7,7,9,5,6,32,41,24,38,12,65,3
Düsseldorfer TuS Fortuna 1895,Fortuna Düsseldorf,2022/2023,Germany,34,17,17,0,17,11,6,7,4,3,10,2,8,1.71,2.18,1.24,4,3,8,4,60,43,17,103,57,46,38,22,19,24,19,-2,51,40,70,71,80,64,9,5,4,19,11,8,7,1,6,16,10,6,159,90,69,80,35,45,53,53,53,487,273,214,212,122,90,275,151,124,390,192,198,27,19,8,17,9,8,10,10,0,13,8,5,12,7,5,9,2,7,1.5,1.82,1.18,3.03,3.35,2.71,1.76,2.24,1.29,1.26,1.12,1.41,1.29,1.65,0.94,0.79,1.12,0.47,0.5,0.53,0.47,33,27,21,13,6,2,17,14,12,9,4,1,16,13,9,4,2,1,1,7,13,21,28,32,0,3,5,8,13,16,1,4,8,13,15,16,97,79,62,38,18,6,100,82,71,53,24,6,94,76,53,24,12,6,3,21,38,62,82,94,0,18,29,47,76,94,6,24,47,76,88,94,25,13,6,13,10,5,12,3,1,74,38,18,76,59,29,71,18,6,50,65,35,19,26,29,24,56,65,47,21,6,35,47,59,35,19,9,10,56,53,59,17,5,12,50,29,71,7,7,0,21,41,0,38,47,29,35,41,29,26,12,41,4.68,5.29,4.06,2.35,2.06,2.65,76,65,62,41,38,32,32,21,1.67,1.86,1.48,1.46,1.44,1.47,94,5,6,11,2,7,6,5,8,10,3,3,6,3,6,4,7,4,7,21,24,18,29,12,47,12
