team_name,common_name,season,country,matches_played,matches_played_home,matches_played_away,suspended_matches,wins,wins_home,wins_away,draws,draws_home,draws_away,losses,losses_home,losses_away,points_per_game,points_per_game_home,points_per_game_away,league_position,league_position_home,league_position_away,performance_rank,goals_scored,goals_conceded,goal_difference,total_goal_count,total_goal_count_home,total_goal_count_away,goals_scored_home,goals_scored_away,goals_conceded_home,goals_conceded_away,goal_difference_home,goal_difference_away,minutes_per_goal_scored,minutes_per_goal_scored_home,minutes_per_goal_scored_away,minutes_per_goal_conceded,minutes_per_goal_conceded_home,minutes_per_goal_conceded_away,clean_sheets,clean_sheets_home,clean_sheets_away,btts_count,btts_count_home,btts_count_away,fts_count,fts_count_home,fts_count_away,first_team_to_score_count,first_team_to_score_count_home,first_team_to_score_count_away,corners_total,corners_total_home,corners_total_away,cards_total,cards_total_home,cards_total_away,average_possession,average_possession_home,average_possession_away,shots,shots_home,shots_away,shots_on_target,shots_on_target_home,shots_on_target_away,shots_off_target,shots_off_target_home,shots_off_target_away,fouls,fouls_home,fouls_away,goals_scored_half_time,goals_scored_half_time_home,goals_scored_half_time_away,goals_conceded_half_time,goals_conceded_half_time_home,goals_conceded_half_time_away,goal_difference_half_time,goal_difference_half_time_home,goal_difference_half_time_away,leading_at_half_time,leading_at_half_time_home,leading_at_half_time_away,draw_at_half_time,draw_at_half_time_home,draw_at_half_time_away,losing_at_half_time,losing_at_half_time_home,losing_at_half_time_away,points_per_game_half_time,points_per_game_half_time_home,points_per_game_half_time_away,average_total_goals_per_match,average_total_goals_per_match_home,average_total_goals_per_match_away,goals_scored_per_match,goals_scored_per_match_home,goals_scored_per_match_away,goals_conceded_per_match,goals_conceded_per_match_home,goals_conceded_per_match_away,total_goals_per_match_half_time,total_goals_per_match_half_time_home,total_goals_per_match_half_time_away,goals_scored_per_match_half_time,goals_scored_per_match_half_time_home,goals_scored_per_match_half_time_away,goals_conceded_per_match_half_time,goals_conceded_per_match_half_time_home,goals_conceded_per_match_half_time_away,over05_count,over15_count,over25_count,over35_count,over45_count,over55_count,over05_count_home,over15_count_home,over25_count_home,over35_count_home,over45_count_home,over55_count_home,over05_count_away,over15_count_away,over25_count_away,over35_count_away,over45_count_away,over55_count_away,under05_count,under15_count,under25_count,under35_count,under45_count,under55_count,under05_count_home,under15_count_home,under25_count_home,under35_count_home,under45_count_home,under55_count_home,under05_count_away,under15_count_away,under25_count_away,under35_count_away,under45_count_away,under55_count_away,over05_percentage,over15_percentage,over25_percentage,over35_percentage,over45_percentage,over55_percentage,over05_percentage_home,over15_percentage_home,over25_percentage_home,over35_percentage_home,over45_percentage_home,over55_percentage_home,over05_percentage_away,over15_percentage_away,over25_percentage_away,over35_percentage_away,over45_percentage_away,over55_percentage_away,under05_percentage,under15_percentage,under25_percentage,under35_percentage,under45_percentage,under55_percentage,under05_percentage_home,under15_percentage_home,under25_percentage_home,under35_percentage_home,under45_percentage_home,under55_percentage_home,under05_percentage_away,under15_percentage_away,under25_percentage_away,under35_percentage_away,under45_percentage_away,under55_percentage_away,over05_count_half_time,over15_count_half_time,over25_count_half_time,over05_count_half_time_home,over15_count_half_time_home,over25_count_half_time_home,over05_count_half_time_away,over15_count_half_time_away,over25_count_half_time_away,over05_half_time_percentage,over15_half_time_percentage,over25_half_time_percentage,over05_half_time_percentage_home,over15_half_time_percentage_home,over25_half_time_percentage_home,over05_half_time_percentage_away,over15_half_time_percentage_away,over25_half_time_percentage_away,win_percentage,win_percentage_home,win_percentage_away,home_advantage_percentage,clean_sheet_percentage,clean_sheet_percentage_home,clean_sheet_percentage_away,btts_percentage,btts_percentage_home,btts_percentage_away,fts_percentage,fts_percentage_home,fts_percentage_away,first_team_to_score_percentage,first_team_to_score_percentage_home,first_team_to_score_percentage_away,clean_sheet_half_time,clean_sheet_half_time_home,clean_sheet_half_time_away,clean_sheet_half_time_percentage,clean_sheet_half_time_percentage_home,clean_sheet_half_time_percentage_away,fts_half_time,fts_half_time_home,fts_half_time_away,fts_half_time_percentage,fts_half_time_percentage_home,fts_half_time_percentage_away,btts_half_time,btts_half_time_home,btts_half_time_away,btts_half_time_percentage,btts_half_time_percentage_home,btts_half_time_percentage_away,leading_at_half_time_percentage,leading_at_half_time_percentage_home,leading_at_half_time_percentage_away,draw_at_half_time_percentage,draw_at_half_time_percentage_home,draw_at_half_time_percentage_away,losing_at_half_time_percentage,losing_at_half_time_percentage_home,losing_at_half_time_percentage_away,corners_per_match,corners_per_match_home,corners_per_match_away,cards_per_match,cards_per_match_home,cards_per_match_away,over65_corners_percentage,over75_corners_percentage,over85_corners_percentage,over95_corners_percentage,over105_corners_percentage,over115_corners_percentage,over125_corners_percentage,over135_corners_percentage,xg_for_avg_overall,xg_for_avg_home,xg_for_avg_away,xg_against_avg_overall,xg_against_avg_home,xg_against_avg_away,prediction_risk,goals_scored_min_0_to_10,goals_scored_min_11_to_20,goals_scored_min_21_to_30,goals_scored_min_31_to_40,goals_scored_min_41_to_50,goals_scored_min_51_to_60,goals_scored_min_61_to_70,goals_scored_min_71_to_80,goals_scored_min_81_to_90,goals_conceded_min_0_to_10,goals_conceded_min_11_to_20,goals_conceded_min_21_to_30,goals_conceded_min_31_to_40,goals_conceded_min_41_to_50,goals_conceded_min_51_to_60,goals_conceded_min_61_to_70,goals_conceded_min_71_to_80,goals_conceded_min_81_to_90,draw_percentage_overall,draw_percentage_home,draw_percentage_away,loss_percentage_ovearll,loss_percentage_home,loss_percentage_away,over145_corners_percentage
FC Salzburg,Salzburg,2013/2014,Austria,36,18,18,0,25,14,11,5,3,2,6,1,5,2.22,2.5,1.94,1,1,1,1,110,35,75,145,81,64,69,41,12,23,57,18,29,23,39,93,134,70,13,10,3,21,8,13,3,1,2,29,15,14,222,125,97,66,26,40,55,56,55,430,223,207,188,93,95,242,130,112,523,258,265,47,27,20,14,4,10,33,23,10,21,14,7,11,3,8,4,1,3,2.06,2.5,1.61,4.03,4.5,3.56,3.06,3.83,2.28,0.97,0.67,1.28,1.69,1.72,1.67,1.31,1.5,1.11,0.39,0.22,0.56,35,32,28,21,14,8,17,15,14,13,9,6,18,17,14,8,5,2,1,4,8,15,22,28,1,3,4,5,9,12,0,1,4,10,13,16,97,89,78,58,39,22,94,83,78,72,50,33,100,94,78,44,28,11,3,11,22,42,61,78,6,17,22,28,50,67,0,6,22,56,72,89,29,19,11,15,9,6,14,10,5,81,53,31,83,50,33,78,56,28,69,78,61,28,36,56,17,58,44,72,8,6,11,81,83,78,23,14,9,64,78,50,11,4,7,31,22,39,9,3,6,25,17,33,58,78,39,31,17,44,11,6,17,6.17,6.94,5.39,1.83,1.44,2.22,86,72,64,56,39,28,17,14,0.00,0.00,0.00,0.00,0.00,0.00,142,9,8,12,11,12,17,17,7,17,1,4,4,3,3,5,6,2,7,14,17,11,17,6,28,11
FC Admira Wacker Mödling,Admira,2013/2014,Austria,36,18,18,0,11,9,2,9,3,6,16,6,10,1.17,1.67,0.67,7,3,10,7,51,67,-16,118,53,65,30,21,23,44,7,-23,63,54,77,48,70,37,10,7,3,19,8,11,9,3,6,17,10,7,204,106,98,96,46,50,49,49,49,436,238,198,190,101,89,246,137,109,644,330,314,19,10,9,29,11,18,-10,-1,-9,8,5,3,14,8,6,14,5,9,1.06,1.28,0.83,3.28,2.94,3.61,1.42,1.67,1.17,1.86,1.28,2.44,1.33,1.17,1.5,0.53,0.56,0.5,0.81,0.61,1,34,29,23,15,8,5,18,15,12,6,2,0,16,14,11,9,6,5,2,7,13,21,28,31,0,3,6,12,16,18,2,4,7,9,12,13,94,81,64,42,22,14,100,83,67,33,11,0,89,78,61,50,33,28,6,19,36,58,78,86,0,17,33,67,89,100,11,22,39,50,67,72,25,16,6,12,8,1,13,8,5,69,44,17,67,44,6,72,44,28,31,50,11,25,28,39,17,53,44,61,25,17,33,47,56,39,18,11,7,50,61,39,21,11,10,58,61,56,8,2,6,22,11,33,22,28,17,39,44,33,39,28,50,5.67,5.89,5.44,2.67,2.56,2.78,86,78,72,67,57,42,36,19,0.00,0.00,0.00,0.00,0.00,0.00,94,5,2,2,7,6,7,9,4,9,5,5,10,5,8,5,7,10,12,25,17,33,44,33,56,17
FK Austria Wien,Austria Wien,2013/2014,Austria,36,18,18,0,14,8,6,11,5,6,11,5,6,1.47,1.61,1.33,4,4,5,4,58,44,14,102,54,48,33,25,21,23,12,2,56,49,65,74,77,70,11,5,6,20,11,9,7,2,5,19,11,8,174,104,70,95,41,54,51,51,51,368,201,167,180,93,87,188,108,80,589,275,314,26,15,11,16,5,11,10,10,0,12,8,4,18,9,9,6,1,5,1.5,1.83,1.17,2.83,3,2.67,1.61,1.83,1.39,1.22,1.17,1.28,1.17,1.11,1.22,0.72,0.83,0.61,0.44,0.28,0.61,34,28,19,12,7,2,18,15,10,6,4,1,16,13,9,6,3,1,2,8,17,24,29,34,0,3,8,12,14,17,2,5,9,12,15,17,94,78,53,33,19,6,100,83,56,33,22,6,89,72,50,33,17,6,6,22,47,67,81,94,0,17,44,67,78,94,11,28,50,67,83,94,23,15,4,11,7,2,12,8,2,64,42,11,61,39,11,67,44,11,39,44,33,9,31,28,33,56,61,50,19,11,28,53,61,44,23,13,10,64,72,56,18,8,10,50,44,56,8,4,4,22,22,22,33,44,22,50,50,50,17,6,28,4.83,5.78,3.89,2.64,2.28,3.00,83,81,81,67,53,42,33,19,0.00,0.00,0.00,0.00,0.00,0.00,67,3,5,11,5,3,8,5,7,11,4,2,3,5,6,2,6,6,10,31,28,33,31,28,33,17
Wolfsberger Athletik Club,Wolfsberger AC,2013/2014,Austria,36,18,18,0,11,6,5,8,6,2,17,6,11,1.14,1.33,0.94,8,7,8,8,50,63,-13,113,52,61,27,23,25,38,2,-15,65,60,70,51,65,43,4,3,1,23,13,10,10,3,7,13,6,7,192,102,90,75,25,50,48,49,47,322,141,181,155,70,85,167,71,96,455,213,242,17,7,10,24,9,15,-7,-2,-5,9,4,5,12,7,5,15,7,8,1.08,1.06,1.11,3.14,2.89,3.39,1.39,1.5,1.28,1.75,1.39,2.11,1.14,0.89,1.39,0.47,0.39,0.56,0.67,0.5,0.83,35,30,23,14,8,2,17,16,10,6,3,0,18,14,13,8,5,2,1,6,13,22,28,34,1,2,8,12,15,18,0,4,5,10,13,16,97,83,64,39,22,6,94,89,56,33,17,0,100,78,72,44,28,11,3,17,36,61,78,94,6,11,44,67,83,100,0,22,28,56,72,89,26,11,4,12,3,1,14,8,3,72,31,11,67,17,6,78,44,17,31,33,28,15,11,17,6,64,72,56,28,17,39,36,33,39,18,10,8,50,56,44,24,13,11,67,72,61,4,1,3,11,6,17,25,22,28,33,39,28,42,39,44,5.82,6.80,5.00,2.08,1.39,2.78,85,79,76,67,57,45,33,21,0.00,0.00,0.00,0.00,0.00,0.00,106,8,2,5,1,2,10,7,6,9,5,6,8,5,1,13,6,6,13,22,33,11,47,33,61,15
SK Sturm Graz,Sturm Graz,2013/2014,Austria,36,18,18,0,13,6,7,9,4,5,14,8,6,1.33,1.22,1.44,5,8,3,5,55,55,0,110,58,52,27,28,31,24,-4,4,59,60,58,59,52,68,7,3,4,24,13,11,5,2,3,19,10,9,189,109,80,114,51,63,50,52,49,353,201,152,140,83,57,213,118,95,654,334,320,24,11,13,24,13,11,0,-2,2,10,5,5,16,8,8,10,5,5,1.28,1.28,1.28,3.06,3.22,2.89,1.53,1.5,1.56,1.53,1.72,1.33,1.33,1.33,1.33,0.67,0.61,0.72,0.67,0.72,0.61,36,31,21,13,7,2,18,17,10,7,5,1,18,14,11,6,2,1,0,5,15,23,29,34,0,1,8,11,13,17,0,4,7,12,16,17,100,86,58,36,19,6,100,94,56,39,28,6,100,78,61,33,11,6,0,14,42,64,81,94,0,6,44,61,72,94,0,22,39,67,89,94,25,16,5,13,7,3,12,9,2,69,44,14,72,39,17,67,50,11,36,33,39,-7,19,17,22,67,72,61,14,11,17,53,56,50,21,10,11,58,56,61,18,8,10,50,44,56,8,5,3,22,28,17,28,28,28,44,44,44,28,28,28,5.25,6.06,4.44,3.17,2.83,3.50,89,81,69,53,39,28,22,19,0.00,0.00,0.00,0.00,0.00,0.00,100,5,4,8,5,4,6,7,5,11,6,8,4,4,3,7,10,6,7,25,22,28,39,44,33,19
SK Rapid Wien,Rapid Wien,2013/2014,Austria,36,18,18,0,17,11,6,11,5,6,8,2,6,1.72,2.11,1.33,2,2,4,2,63,40,23,103,44,59,32,31,12,28,20,3,51,51,52,81,134,58,16,11,5,16,6,10,9,5,4,16,9,7,217,130,87,92,43,49,51,51,51,395,216,179,179,93,86,216,123,93,565,261,304,24,16,8,17,7,10,7,9,-2,13,9,4,14,7,7,9,2,7,1.47,1.89,1.06,2.86,2.44,3.28,1.75,1.78,1.72,1.11,0.67,1.56,1.14,1.28,1,0.67,0.89,0.44,0.47,0.39,0.56,31,27,19,12,5,5,14,12,9,5,2,2,17,15,10,7,3,3,5,9,17,24,31,31,4,6,9,13,16,16,1,3,8,11,15,15,86,75,53,33,14,14,78,67,50,28,11,11,94,83,56,39,17,17,14,25,47,67,86,86,22,33,50,72,89,89,6,17,44,61,83,83,25,12,4,13,8,2,12,4,2,69,33,11,72,44,11,67,22,11,47,61,33,21,44,61,28,44,33,56,25,28,22,44,50,39,21,12,9,58,67,50,19,7,12,53,39,67,7,4,3,19,22,17,36,50,22,39,39,39,25,11,39,6.03,7.22,4.83,2.56,2.39,2.72,83,78,75,69,56,42,28,22,0.00,0.00,0.00,0.00,0.00,0.00,81,4,6,6,6,3,7,5,8,18,2,6,5,2,3,6,4,3,9,31,28,33,22,11,33,17
SV Ried,Ried,2013/2014,Austria,36,18,18,0,10,7,3,13,5,8,13,6,7,1.19,1.44,0.94,6,5,7,6,55,66,-11,121,66,55,33,22,33,33,0,-11,59,49,74,49,49,49,7,5,2,22,12,10,8,1,7,15,9,6,180,91,89,110,49,61,49,49,49,379,207,172,196,105,91,183,102,81,603,301,302,26,17,9,29,15,14,-3,2,-5,10,7,3,17,8,9,9,3,6,1.31,1.61,1,3.36,3.67,3.06,1.53,1.83,1.22,1.83,1.83,1.83,1.53,1.78,1.28,0.72,0.94,0.5,0.81,0.83,0.78,35,33,23,17,8,4,18,17,14,10,4,2,17,16,9,7,4,2,1,3,13,19,28,32,0,1,4,8,14,16,1,2,9,11,14,16,97,92,64,47,22,11,100,94,78,56,22,11,94,89,50,39,22,11,3,8,36,53,78,89,0,6,22,44,78,89,6,11,50,61,78,89,26,18,7,15,11,3,11,7,4,72,50,19,83,61,17,61,39,22,28,39,17,0,19,28,11,61,67,56,22,6,39,42,50,33,19,9,10,53,50,56,17,5,12,47,28,67,10,7,3,28,39,17,28,39,17,47,44,50,25,17,33,5.45,5.35,5.56,3.06,2.72,3.39,94,91,79,73,61,39,33,24,0.00,0.00,0.00,0.00,0.00,0.00,111,4,9,4,5,6,4,4,8,11,7,6,9,4,6,8,11,6,9,36,28,44,36,33,39,21
SV Grödig,Grödig,2013/2014,Austria,36,18,18,0,15,7,8,9,5,4,12,6,6,1.5,1.44,1.56,3,6,2,3,68,71,-3,139,70,69,35,33,35,36,0,-3,48,46,49,46,46,45,9,4,5,21,11,10,8,4,4,21,9,12,200,112,88,104,51,53,51,51,51,334,171,163,171,84,87,163,87,76,631,330,301,28,15,13,24,13,11,4,2,2,13,6,7,13,7,6,10,5,5,1.44,1.39,1.5,3.86,3.89,3.83,1.89,1.94,1.83,1.97,1.94,2,1.44,1.56,1.33,0.78,0.83,0.72,0.67,0.72,0.61,34,31,26,19,12,9,17,15,14,8,5,5,17,16,12,11,7,4,2,5,10,17,24,27,1,3,4,10,13,13,1,2,6,7,11,14,94,86,72,53,33,25,94,83,78,44,28,28,94,89,67,61,39,22,6,14,28,47,67,75,6,17,22,56,72,72,6,11,33,39,61,78,26,16,6,12,9,5,14,7,1,72,44,17,67,50,28,78,39,6,42,39,44,3,25,22,28,58,61,56,22,22,22,58,50,67,22,11,11,61,61,61,17,9,8,47,50,44,7,4,3,19,22,17,36,33,39,36,39,33,28,28,28,5.71,6.22,5.18,2.89,2.83,2.94,94,91,86,77,56,40,28,17,0.00,0.00,0.00,0.00,0.00,0.00,142,5,7,8,4,7,7,10,7,13,3,6,7,6,6,7,7,11,18,25,28,22,33,33,33,14
SC Wiener Neustadt,Wiener Neustadt,2013/2014,Austria,36,18,18,0,10,5,5,9,5,4,17,8,9,1.08,1.11,1.06,9,9,6,9,43,84,-41,127,57,70,21,22,36,48,-15,-26,76,77,74,39,45,34,5,3,2,21,11,10,12,5,7,11,6,5,127,56,71,86,45,41,47,48,47,307,163,144,151,85,66,156,78,78,537,299,238,21,10,11,41,17,24,-20,-7,-13,9,5,4,8,4,4,19,9,10,0.97,1.06,0.89,3.53,3.17,3.89,1.19,1.17,1.22,2.33,2,2.67,1.72,1.5,1.94,0.58,0.56,0.61,1.14,0.94,1.33,34,32,24,15,9,6,17,15,10,6,4,4,17,17,14,9,5,2,2,4,12,21,27,30,1,3,8,12,14,14,1,1,4,9,13,16,94,89,67,42,25,17,94,83,56,33,22,22,94,94,78,50,28,11,6,11,33,58,75,83,6,17,44,67,78,78,6,6,22,50,72,89,32,22,7,15,9,3,17,13,4,89,61,19,83,50,17,94,72,22,28,28,28,6,14,17,11,58,61,56,33,28,39,31,33,28,11,7,4,31,39,22,22,11,11,61,61,61,7,3,4,19,17,22,25,28,22,22,22,22,53,50,56,3.85,3.29,4.44,2.39,2.5,2.28,88,79,73,57,39,33,18,12,0.00,0.00,0.00,0.00,0.00,0.00,119,5,6,3,5,5,3,5,5,6,12,4,6,12,12,11,13,3,11,25,28,22,47,44,50,12
FC Wacker Innsbruck,Wacker Innsbruck,2013/2014,Austria,36,18,18,0,5,3,2,14,8,6,17,7,10,0.81,0.94,0.67,10,10,9,10,42,70,-28,112,60,52,27,15,33,37,-6,-22,77,60,108,46,49,44,3,2,1,21,11,10,14,6,8,11,5,6,173,98,75,115,55,60,47,47,47,349,206,143,176,105,71,173,101,72,649,315,334,17,12,5,31,15,16,-14,-3,-11,6,4,2,15,8,7,15,6,9,0.92,1.11,0.72,3.11,3.33,2.89,1.17,1.5,0.83,1.94,1.83,2.06,1.33,1.5,1.17,0.47,0.67,0.28,0.86,0.83,0.89,34,29,20,14,8,5,17,14,10,9,5,3,17,15,10,5,3,2,2,7,16,22,28,31,1,4,8,9,13,15,1,3,8,13,15,16,94,81,56,39,22,14,94,78,56,50,28,17,94,83,56,28,17,11,6,19,44,61,78,86,6,22,44,50,72,83,6,17,44,72,83,89,27,13,6,14,8,4,13,5,2,75,36,17,78,44,22,72,28,11,14,17,11,17,8,11,6,58,61,56,39,33,44,31,28,33,14,8,6,39,44,33,23,9,14,64,50,78,8,5,3,22,28,17,17,22,11,42,44,39,42,33,50,5.09,5.76,4.41,3.19,3.06,3.33,97,88,85,71,47,41,38,26,0.00,0.00,0.00,0.00,0.00,0.00,78,2,3,3,6,7,4,8,2,7,5,5,6,9,7,9,7,6,16,39,44,33,47,39,56,18
